grid_id,viirs_2014,viirs_2015,viirs_2016,viirs_2017,viirs_2018,viirs_2019,viirs_2020,viirs_2021,viirs_2022,viirs_2023,viirs_2024,viirs_2025
G003909,1.4265124789081363,1.4409534813634113,1.4092114555302606,1.5695865646747549,1.4766300070670344,1.5570839528988534,1.4591226829024704,1.6444861977156309,1.4938782807931175,1.6049755495314726,1.683620494875041,1.6652370259996037
G003910,0.2816790145177108,0.263334824576046,0.24420185292160118,0.4645134019982684,0.45327594267142995,0.4819938979087732,0.5686617920250245,0.6228205231956511,0.6301111179830391,0.68107569422914,0.7553559208090925,0.7209951185481454
G003911,0.2882702875049996,0.26585073325878533,0.23879911328628387,0.46533972651530536,0.465438950149131,0.49517642556529334,0.5898406647063873,0.6434890067184365,0.6443516502013573,0.7007142788761266,0.8411477419482921,0.7561001228762197
G003912,0.3097413592722827,0.27878165435005026,0.2551012328911177,0.4554668669298892,0.4579761872798095,0.4865903503728874,0.5341001240325061,0.5721263778733683,0.5910164797262395,0.6491623816036044,0.7211007297694029,0.6621471297609938
G003913,1.2636086626079852,1.3845335437276223,1.3010442170874073,1.415529015358677,1.5601214537448433,1.814135425852616,1.8317403463041706,2.1792946321611613,2.2140387140177533,2.2527942717792455,2.40269522597751,2.230072507053424
G003914,0.4903403824767468,0.44248658753214615,0.45438711654264763,0.6707956037263061,0.6498479415965946,0.6761071472531629,1.0232911491852867,1.574978621831895,1.556970154058058,1.4233268174798848,1.4445729365709077,1.3058012469020472
G003915,0.8567787216478217,0.8738822483317759,0.7276297018423187,0.873334580376035,0.9755042852062885,0.9820366153131913,1.4084670263768992,2.2495543146744756,1.8291678879287223,1.7258674995366479,1.8145225936239895,1.647801585730179
G003916,3.7574435442795258,4.188820237205142,3.864285596823082,3.6468478566124336,3.908708234235046,3.717258888897879,3.3223418830515272,3.125267457001376,3.063959718754877,2.9806300130955905,3.128938968452343,3.218869398801756
G003917,2.15157962561527,1.6884748537898504,1.7687570946557183,1.5597302927639027,1.601307674598345,1.8136996623360635,1.8225152420036959,1.666112940433698,1.6368266058492142,1.8771679197038926,2.3655470011435153,2.135012821487455
G003918,1.3296758621756537,1.3280942172226584,1.3758234092270298,1.5669022949295195,1.5429819075071618,2.1421510789047047,2.1968673435346626,2.110409377914571,1.9725512668468594,1.866982043313072,2.273580980903058,2.1239567960600203
G003919,0.2577197849532187,0.22005884234721843,0.20619040526749888,0.40267453691461574,0.3675818039820744,0.38986386344546353,0.47684066302173733,0.5131935308486113,0.5313968215233239,0.5822912018814366,0.6111849809304262,0.5788955932135109
G003920,0.22999270371439168,0.19253438999821912,0.19188520229525033,0.3981728583835718,0.3586494879502999,0.3647855705859368,0.4548641565468228,0.4956974898470424,0.49158259633688883,0.5484167960913557,0.5897545029371105,0.5594237335244118
G003921,0.20845814029608434,0.1808935152816738,0.1606163325587269,0.3634659840587642,0.32802769594101755,0.3631350694123334,0.40204794814000194,0.4510590514361773,0.4672761113324243,0.5178281961998863,0.5306808026084788,0.5142105863829135
G003922,0.1937704049350575,0.1689149965617285,0.17899336287071868,0.35243377922308555,0.30059253774861305,0.3489746370713206,0.3941715348569163,0.4499835453725856,0.4451231421915039,0.5104346442327241,0.5465794945600352,0.5040252359356423
G003923,0.4224680354437458,0.4198367695885095,0.36419679343221123,0.5718003261115466,0.5368963215304049,0.7120285013047923,0.7131944579121312,0.6795540974197679,0.7431511963930045,0.9471040603797337,1.0034058063089497,0.9296905498145616
G003924,2.2493315470646276,2.329164671099378,2.1740895787453054,2.101717705738841,2.3700908985572537,3.147942267718287,3.3395247632858513,2.8771467936248416,2.9135901335828644,2.8891855953029446,2.9627445781737087,2.9841611292840446
G003925,0.20688253022610356,0.18129148856787172,0.18085991758116862,0.36613176680152265,0.3204441185097045,0.36019461107812545,0.4204069069241708,0.49433992268574883,0.495797948249088,0.5547632891384782,0.6073383421011236,0.5642465791756377
G003926,0.16843315681010676,0.1643087485234233,0.14157254874553657,0.33447544532879125,0.3220434032309727,0.33852596695438825,0.3993507679701723,0.4694611037091433,0.45422213659202787,0.516589851909601,0.5428078304526573,0.5206882368715994
G003927,0.17471494912098337,0.16689272089735294,0.14696955532598596,0.34179765184429667,0.3008284596474221,0.3236753238581703,0.42163313810809644,0.48951475050820864,0.47416909899080234,0.527726773415156,0.5523372310395648,0.5282248103365726
G003928,0.20080238501129138,0.18926369836492613,0.17920281367966442,0.3746290567938045,0.3361893441656164,0.4085284129668083,0.5223616188952062,0.6424006342277443,0.6366239915647556,0.6642605344047491,0.7489106307608767,0.7085600963193479
G003929,0.236942542868107,0.22054355037238535,0.19263759502853536,0.4167825123342877,0.3592812727861536,0.4649061162757804,0.5952078726227125,0.7445501125286161,0.7209320934741446,0.774143506247542,0.7994830556044894,0.837801753210167
G003930,0.5748769970752344,0.5279332391743424,0.5067692926992277,0.7650101424265676,0.64887305612714,0.8905482238365545,0.7881213437264778,0.8413011780259205,0.7827881174870055,0.8275858921962872,0.82128043952044,0.7869785570958904
G003931,0.4061409049171803,0.37143632796816317,0.39212961806452773,0.5544456347648861,0.5370875986085999,0.6466727518198786,0.6220059742530188,0.7417951887854709,0.6840478744771746,0.7492391606084786,0.7735733411639758,0.7387957009568551
G003932,0.1757684048613784,0.1320375830577741,0.16334948575461825,0.3290639839500015,0.29088937234111706,0.34360684404334835,0.42253472984969975,0.5145534819416834,0.502350744361069,0.5611245139823323,0.5956889567406555,0.5661068528629187
