annual_day_2014,annual_day_2015,annual_day_2016,annual_day_2017,annual_day_2018,annual_day_2019,annual_day_2020,annual_day_2021,annual_day_2022,annual_day_2023,annual_day_2024,annual_day_2025,annual_night_2014,annual_night_2015,annual_night_2016,annual_night_2017,annual_night_2018,annual_night_2019,annual_night_2020,annual_night_2021,annual_night_2022,annual_night_2023,annual_night_2024,annual_night_2025,grid_id,summer_day_2014,summer_day_2015,summer_day_2016,summer_day_2017,summer_day_2018,summer_day_2019,summer_day_2020,summer_day_2021,summer_day_2022,summer_day_2023,summer_day_2024,summer_day_2025,summer_night_2014,summer_night_2015,summer_night_2016,summer_night_2017,summer_night_2018,summer_night_2019,summer_night_2020,summer_night_2021,summer_night_2022,summer_night_2023,summer_night_2024,summer_night_2025
19.99011761519575,19.554103300081593,20.485571348323656,20.123901448717145,19.99303288624842,20.52468133945452,20.527845410628043,19.9219109555763,20.30883533650617,20.507612899178145,19.73601264194745,18.95641481765259,10.415111545609712,8.531435226264447,9.600580301685923,7.80019927536235,9.421444801833802,9.785852670635306,9.38645766132543,8.964635781907466,9.353896132366016,10.114544268044575,9.837070574653453,9.341549616888775,G000011,29.91747929606628,30.3423550724638,31.45674948240169,31.46459109730852,31.129482401656343,31.294958592132534,31.346847826086986,31.39996894409941,31.32354037267083,31.249958592132536,31.557396480331292,30.875512422360273,18.641966873706025,19.019170807453435,19.377221532091124,19.680062111801277,19.913845016267402,19.641749482401682,19.334018633540396,19.668692546583888,20.054391304347845,19.72698447204972,20.848348861283668,21.63909937888201
20.39876309151918,20.247280446253612,21.271905511203695,20.930364185141055,20.685341062801964,21.390430889033123,21.29525188550006,20.35325229244899,21.12492085029401,20.965725131916205,20.355837182991536,19.401471892307953,10.333752809217168,8.365862135211417,9.413048033961493,8.136091015510715,8.857649824407405,9.672247744456728,9.324203442557357,8.58425408728251,8.947673516820258,10.16634887066088,10.108164018616622,9.599677009822708,G000012,31.00747263681595,32.160542288557245,33.072343283582114,33.28823880597018,33.12951741293535,33.12001492537316,32.970547263681624,32.769303482587105,32.94151243781097,32.42811442786071,32.87562686567167,32.054706467661724,18.849084577114454,18.893582089552265,19.41276616915426,19.38910447761197,19.677592039801024,19.66325373134331,19.503699502487592,19.507193034825907,20.175504477611977,19.528573134328383,21.408024875621916,21.100149253731367
19.454664313399803,19.35460714285717,20.137968253968282,20.050485248447227,19.52442158385096,20.332170031055934,20.187585921325084,19.268757936507964,20.011785714285743,19.856666666666698,19.38230745341617,18.678194616977255,10.78530844155847,8.146015850469007,10.503943452380982,8.874622684301018,9.796148240546247,10.124532550782577,10.60434736788675,9.38577818224067,10.026739594704521,11.225335846948783,10.36467261904765,9.65356303418806,G000013,29.663735119047658,30.698422619047633,31.46229166666669,32.0059523809524,31.524657738095264,31.147991071428606,31.06546130952385,31.164821428571464,31.28388392857147,30.403005952380983,30.99863095238098,30.588214285714315,19.897095238095268,18.92940476190478,20.627636904761935,19.54375000000002,20.042252976190504,20.27887500000003,20.204785714285748,20.053348214285734,20.685303571428598,20.164321428571455,21.826577380952397,21.449196428571447
18.328431822487385,17.946236152570513,18.43256777899125,18.48550233024603,18.093684946245645,19.2199030080798,18.52490433546556,18.257695353241214,18.412115597180424,18.498223548922088,18.056847155526746,17.603077474416562,12.250376801705789,12.092529994259504,12.570418209254061,10.915393141245671,12.928824953573178,11.27432769485907,11.483705151661088,10.904442025168308,12.050614183982079,12.00243055261331,12.514920551090732,10.781285878300835,G000014,27.241601990049777,27.857880597014958,28.095512437810974,28.709114427860726,28.024114427860727,28.243661691542318,27.798786069651772,28.682661691542318,27.975228855721426,27.82437810945277,28.06388059701495,27.543009950248784,22.23776716417914,21.081383084577148,20.80055323383088,20.382736318407986,22.736220895522422,22.876435820895544,21.521916417910482,21.16953731343287,22.065692537313463,21.339188059701527,22.977522388059747,22.903154228855758
18.556130476545363,18.11349338624342,18.642062330623336,18.836029341029374,18.242301517280193,19.377653021310326,18.891972004502314,18.452504960829042,18.79718165980364,18.963099176286708,18.320069745069773,17.719806924500546,12.620600144315627,10.521447515527983,11.271373677248704,9.370425089907785,11.447415703767632,9.065390507037275,11.115804575800574,10.096962814723616,9.939948423365795,11.288107671957702,11.405369906491059,10.547312271062301,G000015,27.95479662698416,28.202708333333373,28.572281746031777,29.34346230158734,28.66776289682542,29.052728174603203,28.33405753968257,29.34314484126987,29.248005952380986,28.261979166666695,28.85833829365082,28.466617063492095,21.218158730158766,18.642782738095274,20.174746031746068,20.48862301587305,20.968673469387785,22.667797619047644,21.027250000000024,20.68360515873018,20.860878968254006,20.5367410714286,22.274027777777818,21.726686507936538
19.513141621413528,18.334926147704625,19.02971390552232,19.29950499001998,18.62365852221778,20.019191182851714,19.388339928838004,19.623477251871304,19.273379150789363,19.356279924998518,18.497594550030396,18.343921206213402,10.093483348146318,11.591993946888856,10.928912856826052,7.988899954510501,10.755673404149587,8.703311400913613,10.635591347244045,9.533401525285292,9.525326703912306,9.795059281437158,11.002027001896858,9.2914778136036,G000016,28.17390219560881,28.19284930139724,28.778258483033962,29.72518463073855,28.845768463073878,29.471891217564888,28.768742514970082,29.628418163672677,29.942225548902215,28.467100798403226,29.174630738522985,29.12919660678645,20.099878243513,17.181077844311407,19.09674850299404,18.507320359281454,19.047020530367874,21.37964071856291,20.627817365269507,19.730499001996037,20.23466666666669,19.110943113772464,22.735489021956106,21.67109780439127
19.537647476901242,19.672468988391408,19.84959800995028,20.195339966832535,19.388167510274744,20.375352282067947,20.8055058043118,19.752200055622538,20.193553595658106,20.48978640132673,20.05468457711446,19.019705386112953,10.380335615624658,9.63543166520342,10.193798246183576,8.860919109292276,10.642987934278223,10.810534207836534,10.236381396050081,9.749745842217513,9.01505246517737,10.619905756929663,9.413215838908936,9.614359257426425,G000017,28.719935323383115,30.290129353233862,30.722671641791084,31.639283582089586,30.053920398009982,31.053313432835843,31.299477611940336,31.050845771144317,31.251850746268683,31.018273631840824,32.05303980099505,31.17147761194033,18.80102089552242,19.194904477611974,19.818235394456323,19.739645771144303,20.353948827292143,19.877314854299957,19.23784079601993,19.91226638237388,20.719056716417953,20.210654726368187,20.891731343283617,23.012716417910465
19.872229096624057,20.07075049900203,20.431442448436485,20.657763140385924,19.895520871300903,20.82795235615728,21.086753160346,20.273234357935767,20.398916712030513,20.808214238190306,20.441404191616797,19.365691226243204,10.34726621567857,9.39955367079144,9.622277768084151,8.047038287023804,9.884650534499873,10.98116140565565,9.846412082907046,9.350554070430599,8.500196007645975,10.24751166063782,9.54757488788058,8.958155586922585,G000018,29.618433133732562,31.00214570858287,31.673817365269493,32.387689620758515,31.060369261477085,31.916237524950123,32.08850798403197,31.94534431137728,31.799620758483066,31.724780439121783,32.843223552894244,31.783587824351333,18.801907185628767,19.48632634730542,19.174900769888826,19.8740072727273,19.655511833475945,19.74779248645568,18.604845309381272,19.284357285429177,20.42388323353297,19.699991017964102,20.729635728542956,22.34392727272729
19.67207434587861,19.93463814262026,20.410233499170836,20.476683913764525,19.91672809863728,20.708447761194066,20.92144979450575,19.90695564601238,20.257995929443716,20.908019900497536,20.3274938640133,19.213535366645065,10.303494708276823,8.976744945461865,9.85235103377536,8.87408766344358,10.201914394704989,11.079178538103937,9.950127343859625,9.782315780210451,9.225571053341088,10.355860780132977,10.451197712254073,9.268000682428786,G000019,29.54314427860699,30.521507462686586,31.58908955223883,31.963184079602016,31.28960199004978,31.46138805970152,31.735995024875645,31.158830845771167,31.20687562189057,31.27982587064679,32.368398009950276,31.531562189054746,17.97849552238808,19.500565174129388,19.957176119403012,19.89921508664632,20.394807960199042,20.160403980099524,18.95367761194032,19.689450746268683,21.082794029850767,19.892344278606995,20.55097512437814,23.300214067278322
19.944280127601225,20.082818845168124,20.544426533996717,20.51408228554202,20.208948734587956,20.783900064892958,21.005582089552266,19.951804311774485,20.36938263229311,20.83516882255393,20.258598341625238,19.146809863724886,10.145407070637626,9.368522751188923,9.953765943012243,8.800835281341046,10.633583088897968,10.958588534347895,10.008229942351763,9.759116761449208,8.8241874616491,10.14632145561018,10.83296994604749,8.96575478710595,G000020,29.72261194029854,30.601771144278636,31.95240298507466,32.18676119402988,31.793238805970184,31.567651741293556,31.840492537313466,31.22053233830849,31.325288557213955,31.4781641791045,32.42139800995028,31.46320398009952,18.351743283582117,19.465771144278634,19.82060597014928,20.465507462686595,20.43621691542291,19.850297370291436,19.031225870646796,19.873484577114453,20.598019900497537,19.981477611940324,21.344313432835847,23.649231678487027
