built_2015,built_2020,built_2025,grid_id,built_share_2015,built_pct_2015,built_share_2020,built_pct_2020,built_share_2025,built_pct_2025
0.0,0.0,0.0,G000096,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000097,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000098,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000099,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000100,0.0,0.0,0.0,0.0,0.0,0.0
1403.0,1427.0,1427.0,G000101,0.001403,0.1403,0.001427,0.14270000000000002,0.001427,0.14270000000000002
20007.278431372542,22065.29803921568,22065.29803921568,G000102,0.02000727843137254,2.000727843137254,0.02206529803921568,2.206529803921568,0.02206529803921568,2.206529803921568
4292.6,4606.898039215687,4965.898039215687,G000103,0.004292600000000001,0.4292600000000001,0.004606898039215687,0.4606898039215687,0.004965898039215687,0.4965898039215687
844.0,859.0,859.0,G000104,0.000844,0.0844,0.000859,0.08589999999999999,0.000859,0.08589999999999999
456.49411764705883,469.61176470588236,469.61176470588236,G000105,0.0004564941176470588,0.04564941176470588,0.00046961176470588237,0.046961176470588235,0.00046961176470588237,0.046961176470588235
401.4862745098039,410.59999999999997,410.59999999999997,G000106,0.0004014862745098039,0.04014862745098039,0.00041059999999999995,0.04105999999999999,0.00041059999999999995,0.04105999999999999
8.141176470588235,8.423529411764704,8.423529411764704,G000107,8.141176470588234e-06,0.0008141176470588235,8.423529411764704e-06,0.0008423529411764704,8.423529411764704e-06,0.0008423529411764704
0.0,0.0,0.0,G000108,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000109,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000110,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000111,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000112,0.0,0.0,0.0,0.0,0.0,0.0
180.43137254901958,180.43137254901958,181.6705882352941,G000113,0.0001804313725490196,0.018043137254901958,0.0001804313725490196,0.018043137254901958,0.0001816705882352941,0.018167058823529408
67.0,69.0,69.0,G000114,6.7e-05,0.0067,6.9e-05,0.0069,6.9e-05,0.0069
298.2470588235294,300.2470588235294,300.2470588235294,G000115,0.0002982470588235294,0.02982470588235294,0.0003002470588235294,0.03002470588235294,0.0003002470588235294,0.03002470588235294
102408.2431372549,111657.95294117648,113439.98039215687,G000116,0.1024082431372549,10.24082431372549,0.11165795294117647,11.165795294117647,0.11343998039215687,11.343998039215688
900.3725490196078,921.4509803921569,921.4509803921569,G000117,0.0009003725490196079,0.09003725490196078,0.0009214509803921569,0.09214509803921568,0.0009214509803921569,0.09214509803921568
0.0,0.0,0.0,G000118,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000119,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000120,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000121,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000122,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000123,0.0,0.0,0.0,0.0,0.0,0.0
57242.72156862745,65088.219607843144,65088.219607843144,G000124,0.05724272156862745,5.724272156862745,0.06508821960784314,6.508821960784314,0.06508821960784314,6.508821960784314
11371.800000000001,12575.901960784315,12575.901960784315,G000125,0.011371800000000001,1.13718,0.012575901960784315,1.2575901960784315,0.012575901960784315,1.2575901960784315
0.7686274509803921,0.8235294117647058,0.8235294117647058,G000126,7.686274509803921e-07,7.686274509803921e-05,8.235294117647059e-07,8.23529411764706e-05,8.235294117647059e-07,8.23529411764706e-05
0.0,0.0,0.0,G000127,0.0,0.0,0.0,0.0,0.0,0.0
24610.019607843136,29351.780392156863,31294.780392156863,G000128,0.024610019607843137,2.461001960784314,0.029351780392156863,2.9351780392156863,0.031294780392156864,3.1294780392156865
1552.858823529412,1650.5764705882352,1650.5764705882352,G000129,0.0015528588235294118,0.1552858823529412,0.0016505764705882352,0.16505764705882353,0.0016505764705882352,0.16505764705882353
0.15294117647058825,0.2,0.2,G000130,1.5294117647058823e-07,1.5294117647058822e-05,2.0000000000000002e-07,2e-05,2.0000000000000002e-07,2e-05
4.76470588235294,4.76470588235294,4.76470588235294,G000131,4.76470588235294e-06,0.000476470588235294,4.76470588235294e-06,0.000476470588235294,4.76470588235294e-06,0.000476470588235294
0.0,0.0,0.0,G000132,0.0,0.0,0.0,0.0,0.0,0.0
