full_area_m2,inside_area_m2,inside_share,grid_id,cell_area_km2,inside_area_km2,province,district,district_id,centroid_x,centroid_y,longitude,latitude,dist_kapikule_km,dist_hamzabeyli_km,dist_derekoy_km,dist_pazarkule_km,dist_ipsala_km,euclidean_distance_km,nearest_gate_col,nearest_gate,nearest_border_country
1000000.0,1000000.0,1.0,G004733,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4571500.0,26.76709697690887,41.29471304181305,57.559806336434775,74.7595246594838,94.3614055726113,46.12518196231225,54.41625019526965,46.12518196231225,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004734,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4572500.0,26.76706492971511,41.303720736886426,56.74968690982135,73.77430175544463,93.57085185925591,45.25956700803713,55.158618749880226,45.25956700803713,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004735,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4573500.0,26.76703286796381,41.31272841779612,55.945711392720895,72.7894818754388,92.78434013180667,44.39959910239721,55.90901679939554,44.39959910239721,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004736,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4574500.0,26.767000791647384,41.32173608454155,55.1481484921524,71.80508160211413,92.00197405340151,43.54561281176531,56.66712535990816,43.54561281176531,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004737,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4575500.0,26.766968700758255,41.33074373712218,54.357280478215266,70.82111843283543,91.22386028748586,42.697967045876624,57.43263909691075,42.697967045876624,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004738,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4576500.0,26.766936595288826,41.33975137553746,53.57340384801243,69.8376108430775,90.45010857803717,41.85704701181575,58.20526583322556,41.85704701181575,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004739,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4577500.0,26.766904475231506,41.3487589997868,52.796830006517474,68.85457835511427,89.6808318304792,41.02326631617651,58.98472605511454,41.02326631617651,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004740,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4578500.0,26.766872340578683,41.357766609869685,52.027885961395505,67.87204161252264,88.91614619311088,40.197069220859,59.770752420204346,40.197069220859,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004741,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4579500.0,26.76684019132276,41.366774205785546,51.266915027987075,66.8900224610774,88.15617113885246,39.37893305620554,60.563089270262765,39.37893305620554,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004742,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4580500.0,26.76680802745612,41.37578178753383,50.51427753973839,65.90854403667913,87.4010295470861,38.56937079268607,61.36149215133438,38.56937079268607,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004743,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4581500.0,26.766775848971136,41.384789355114,49.77035155829813,64.927630861031,86.65084778534248,37.76893376893625,62.16572734327754,37.76893376893625,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004744,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4582500.0,26.766743655860193,41.39379690852549,49.035533576289964,63.9473089458637,85.90575579055555,36.97821456940398,62.97557140033888,36.97821456940398,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004745,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4583500.0,26.76671144811566,41.40280444776778,48.31023920439985,62.96760590660228,85.16588714957733,36.19785003891072,63.790810704047594,36.19785003891072,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004746,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4584500.0,26.766679225729895,41.4118119728403,47.59490383288114,61.9885510864757,84.43137917861178,35.42852441378355,64.6112410294067,35.42852441378355,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004747,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4585500.0,26.766646988695253,41.42081948374252,46.88998325587326,61.01017569219124,83.70237300119092,34.67097253952713,65.4366671250954,34.67097253952713,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004748,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4586500.0,26.766614737004087,41.429826980473884,46.19595424505208,60.032512942433755,82.97901362428014,33.925983132920884,66.26690230817339,33.925983132920884,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004749,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,480500.0,4587500.0,26.76658247064875,41.43883446303388,45.513315057088704,59.05559823060732,82.26145001205877,33.19440203157484,67.10176807358692,33.19440203157484,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004750,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4588500.0,26.766550189621576,41.447841931421934,44.84258585720373,58.079469303415166,81.54983515688073,32.477135356007125,67.94109371861704,32.477135356007125,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004751,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4589500.0,26.766517893914898,41.456849385637526,44.18430903879294,57.10416645707893,80.84432614687562,31.775152487926725,68.78471598227587,31.775152487926725,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004752,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4590500.0,26.766485583521046,41.465856825680135,43.53904941670673,56.12973275323171,80.14508422960431,31.089488743457707,69.6324786995466,31.089488743457707,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004753,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4591500.0,26.766453258432346,41.47486425154921,42.90739426934827,55.15621425678748,79.45227487113472,30.421247591579334,70.48423247027142,30.421247591579334,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004754,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4592500.0,26.766420918641106,41.4838716632442,42.28995320238807,54.18366029839697,78.76606780985274,29.771602236472916,71.33983434241854,29.771602236472916,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004755,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4593500.0,26.766388564139643,41.49287906076461,41.68735780467556,53.21212376445347,78.08663710427217,29.141796348635527,72.19914750940052,29.141796348635527,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004756,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4594500.0,26.766356194920263,41.501886444109864,41.10026106498491,52.24166141801913,77.4141611740531,28.533143695077392,73.06204102107078,28.533143695077392,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004757,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4595500.0,26.766323810975262,41.51089381327949,40.529336516710785,51.272334254511776,76.74882283338454,27.947026386049064,73.92838950798996,27.947026386049064,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004758,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4596500.0,26.76629141229693,41.519901168272895,39.97527707670902,50.30420789653502,76.09080931583146,27.384891427959143,74.7980729185287,27.384891427959143,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004759,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4597500.0,26.76625899887756,41.528908509089604,39.43879354435844,49.33735303286193,75.44031228969163,26.848245254014238,75.6709762683553,26.848245254014238,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004760,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4598500.0,26.766226570709435,41.53791583572907,38.920612727825855,48.37184590731146,74.79752786285233,26.338645901380083,76.54698940184679,26.338645901380083,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004761,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4599500.0,26.76619412778483,41.54692314819078,38.42147516668603,47.40776886410199,74.16265657608382,25.85769252305537,77.42600676495526,25.85769252305537,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004762,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4600500.0,26.766161670096004,41.555930446474186,37.9421324237205,46.445210957251035,73.53590338365417,25.40701197141178,78.30792718906147,25.40701197141178,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004763,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4601500.0,26.76612919763523,41.56493773057879,37.483343924122,45.484268632737034,72.91747762010216,24.98824227539923,79.19265368535018,24.98824227539923,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004764,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4602500.0,26.766096710394766,41.573945000504075,37.04587332765803,44.52504649347848,72.3075929519582,24.603012960055057,80.08009324924804,24.603012960055057,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004765,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4603500.0,26.766064208366867,41.58295225624951,36.63048442873444,43.56765815875182,71.70646731316533,24.252922327241823,80.97015667447306,24.252922327241823,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004766,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4604500.0,26.76603169154377,41.59195949781458,36.23793659079704,42.612227231503496,71.1143228229168,23.939512027395477,81.86275837625537,23.939512027395477,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004767,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4605500.0,26.76599915991772,41.60096672519878,35.86897973505099,41.65888838916278,70.53138568460143,23.66423949355653,82.75781622330076,23.66423949355653,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004768,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4606500.0,26.765966613480952,41.60997393840159,35.524348918852404,40.70778861608864,69.95788606453154,23.42844906320067,83.65525137808193,23.42844906320067,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004769,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4607500.0,26.765934052225692,41.61898113742249,35.20475855595719,39.75908859875424,69.3940579491209,23.23334285473307,84.55498814505583,23.23334285473307,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004770,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4608500.0,26.76590147614417,41.627988322260975,34.91089634853439,38.81296430826978,68.84013897918805,23.079952662519997,85.45695382642062,23.079952662519997,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004771,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4609500.0,26.76586888522859,41.63699549291653,34.64341701872065,37.869608798962496,68.29637026007971,22.969114253770254,86.3610785850399,22.969114253770254,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004772,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4610500.0,26.765836279471173,41.646002649388656,34.40293594459425,36.92923425658717,67.76299614634729,22.901445463143578,87.26729531417766,22.901445463143578,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004773,1.0,1.0,Edirne,Havsa,Edirne_Havsa,480500.0,4611500.0,26.76580365886412,41.65500979167685,34.190022820740054,35.99207433546065,67.2402639997632,22.877329367737122,88.17553951370158,22.877329367737122,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004774,1.0,1.0,Edirne,Merkez,Edirne_Merkez,480500.0,4612500.0,26.765771023399626,41.66401691978057,34.005195475950394,35.05838683055396,66.7284239195399,22.896903583203454,89.08574917242827,22.896903583203454,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004775,1.0,1.0,Edirne,Merkez,Edirne_Merkez,480500.0,4613500.0,26.76573837306989,41.67302403369936,33.848913988966736,34.12845673850773,66.22772844371006,22.960056367463537,89.99786465629758,22.960056367463537,dist_pazarkule_km,Pazarkule,Greece
1000000.0,1000000.0,1.0,G004776,1.0,1.0,Edirne,Merkez,Edirne_Merkez,480500.0,4614500.0,26.7657057078671,41.682031133432695,33.721575246529326,33.202599770855706,65.73843222074723,23.066429786503388,90.91182860207856,23.066429786503388,dist_pazarkule_km,Pazarkule,Greece
