full_area_m2,inside_area_m2,inside_share,grid_id,cell_area_km2,inside_area_km2,province,district,district_id,centroid_x,centroid_y,longitude,latitude
1000000.0,1000000.0,1.0,G005633,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4639500.0,26.837227193182645,41.9073293463204
1000000.0,1000000.0,1.0,G005634,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4640500.0,26.83720430900201,41.91633611643671
1000000.0,1000000.0,1.0,G005635,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4641500.0,26.837181414376882,41.92534287236545
1000000.0,1000000.0,1.0,G005636,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4642500.0,26.83715850930174,41.934349614106196
1000000.0,1000000.0,1.0,G005637,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4643500.0,26.837135593771052,41.943356341658465
1000000.0,1000000.0,1.0,G005638,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4644500.0,26.837112667779277,41.95236305502182
1000000.0,1000000.0,1.0,G005639,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4645500.0,26.837089731320884,41.96136975419579
1000000.0,959157.9818341314,0.9591579818341314,G005640,1.0,0.9591579818341314,Edirne,Lalapasa,Edirne_Lalapasa,486500.0,4646500.0,26.837066784390323,41.97037643917996
1000000.0,1000000.0,1.0,G005641,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4510500.0,26.851938524631564,40.745353025449994
1000000.0,1000000.0,1.0,G005642,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4511500.0,26.851918541579675,40.754361626406265
1000000.0,1000000.0,1.0,G005643,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4512500.0,26.851898549485426,40.763370213247015
1000000.0,1000000.0,1.0,G005644,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4513500.0,26.851878548344178,40.77237878597164
1000000.0,1000000.0,1.0,G005645,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4514500.0,26.851858538151287,40.7813873445795
1000000.0,1000000.0,1.0,G005646,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4515500.0,26.85183851890211,40.79039588906993
1000000.0,1000000.0,1.0,G005647,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4516500.0,26.851818490591995,40.79940441944232
1000000.0,1000000.0,1.0,G005648,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4517500.0,26.851798453216286,40.808412935696055
1000000.0,1000000.0,1.0,G005649,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4518500.0,26.851778406770325,40.81742143783046
1000000.0,1000000.0,1.0,G005650,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4519500.0,26.851758351249448,40.82642992584496
1000000.0,1000000.0,1.0,G005651,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4520500.0,26.851738286649,40.83543839973889
1000000.0,1000000.0,1.0,G005652,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4521500.0,26.851718212964304,40.844446859511635
1000000.0,1000000.0,1.0,G005653,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4522500.0,26.851698130190695,40.853455305162576
1000000.0,1000000.0,1.0,G005654,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4523500.0,26.851678038323488,40.86246373669108
1000000.0,1000000.0,1.0,G005655,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4524500.0,26.85165793735802,40.87147215409654
1000000.0,1000000.0,1.0,G005656,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4525500.0,26.851637827289593,40.88048055737833
1000000.0,1000000.0,1.0,G005657,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4526500.0,26.851617708113533,40.88948894653582
1000000.0,1000000.0,1.0,G005658,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4527500.0,26.851597579825143,40.89849732156839
1000000.0,1000000.0,1.0,G005659,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4528500.0,26.851577442419735,40.90750568247545
1000000.0,1000000.0,1.0,G005660,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4529500.0,26.85155729589261,40.91651402925637
1000000.0,1000000.0,1.0,G005661,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4530500.0,26.851537140239074,40.92552236191053
1000000.0,1000000.0,1.0,G005662,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4531500.0,26.851516975454416,40.93453068043735
1000000.0,1000000.0,1.0,G005663,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4532500.0,26.85149680153393,40.94353898483615
1000000.0,1000000.0,1.0,G005664,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4533500.0,26.851476618472912,40.952547275106404
1000000.0,1000000.0,1.0,G005665,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4534500.0,26.851456426266644,40.96155555124746
1000000.0,1000000.0,1.0,G005666,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4535500.0,26.851436224910408,40.970563813258714
1000000.0,1000000.0,1.0,G005667,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4536500.0,26.851416014399486,40.979572061139564
1000000.0,1000000.0,1.0,G005668,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4537500.0,26.85139579472915,40.98858029488942
1000000.0,1000000.0,1.0,G005669,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4538500.0,26.85137556589467,40.997588514507655
1000000.0,1000000.0,1.0,G005670,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4539500.0,26.85135532789132,41.00659671999369
1000000.0,1000000.0,1.0,G005671,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4540500.0,26.85133508071436,41.01560491134693
1000000.0,1000000.0,1.0,G005672,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4541500.0,26.851314824359054,41.024613088566745
1000000.0,1000000.0,1.0,G005673,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4542500.0,26.851294558820662,41.03362125165257
1000000.0,1000000.0,1.0,G005674,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4543500.0,26.85127428409443,41.04262940060379
1000000.0,1000000.0,1.0,G005675,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4544500.0,26.851254000175615,41.051637535419815
1000000.0,1000000.0,1.0,G005676,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4545500.0,26.85123370705946,41.06064565610008
1000000.0,1000000.0,1.0,G005677,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4546500.0,26.851213404741213,41.06965376264396
1000000.0,1000000.0,1.0,G005678,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4547500.0,26.85119309321611,41.07866185505088
1000000.0,1000000.0,1.0,G005679,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4548500.0,26.851172772479387,41.08766993332025
1000000.0,1000000.0,1.0,G005680,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,487500.0,4549500.0,26.851152442526278,41.09667799745148
1000000.0,1000000.0,1.0,G005681,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4550500.0,26.85113210335201,41.105686047443996
1000000.0,1000000.0,1.0,G005682,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4551500.0,26.851111754951813,41.1146940832972
1000000.0,1000000.0,1.0,G005683,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4552500.0,26.851091397320904,41.12370210501052
1000000.0,1000000.0,1.0,G005684,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4553500.0,26.8510710304545,41.13271011258337
1000000.0,1000000.0,1.0,G005685,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4554500.0,26.851050654347816,41.14171810601519
1000000.0,1000000.0,1.0,G005686,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4555500.0,26.851030268996066,41.15072608530536
1000000.0,1000000.0,1.0,G005687,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4556500.0,26.851009874394457,41.159734050453324
1000000.0,1000000.0,1.0,G005688,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4557500.0,26.850989470538188,41.168742001458526
1000000.0,1000000.0,1.0,G005689,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4558500.0,26.850969057422464,41.17774993832036
1000000.0,1000000.0,1.0,G005690,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4559500.0,26.850948635042478,41.18675786103828
1000000.0,1000000.0,1.0,G005691,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4560500.0,26.850928203393423,41.1957657696117
1000000.0,1000000.0,1.0,G005692,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4561500.0,26.85090776247049,41.204773664040054
1000000.0,1000000.0,1.0,G005693,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4562500.0,26.850887312268863,41.21378154432277
1000000.0,1000000.0,1.0,G005694,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4563500.0,26.850866852783724,41.22278941045929
1000000.0,1000000.0,1.0,G005695,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4564500.0,26.850846384010254,41.23179726244905
1000000.0,1000000.0,1.0,G005696,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4565500.0,26.850825905943623,41.24080510029147
1000000.0,1000000.0,1.0,G005697,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4566500.0,26.850805418579004,41.249812923986
1000000.0,1000000.0,1.0,G005698,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4567500.0,26.85078492191156,41.25882073353207
1000000.0,1000000.0,1.0,G005699,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4568500.0,26.85076441593646,41.26782852892912
1000000.0,1000000.0,1.0,G005700,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4569500.0,26.85074390064886,41.276836310176606
1000000.0,1000000.0,1.0,G005701,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4570500.0,26.850723376043923,41.28584407727396
1000000.0,1000000.0,1.0,G005702,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4571500.0,26.850702842116792,41.294851830220615
1000000.0,1000000.0,1.0,G005703,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4572500.0,26.85068229886262,41.30385956901603
1000000.0,1000000.0,1.0,G005704,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4573500.0,26.85066174627655,41.312867293659664
1000000.0,1000000.0,1.0,G005705,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4574500.0,26.850641184353734,41.32187500415095
1000000.0,1000000.0,1.0,G005706,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4575500.0,26.850620613089294,41.33088270048933
1000000.0,1000000.0,1.0,G005707,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4576500.0,26.850600032478372,41.33989038267428
1000000.0,1000000.0,1.0,G005708,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4577500.0,26.8505794425161,41.34889805070521
1000000.0,1000000.0,1.0,G005709,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4578500.0,26.850558843197604,41.35790570458163
1000000.0,1000000.0,1.0,G005710,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4579500.0,26.850538234518,41.36691334430296
1000000.0,1000000.0,1.0,G005711,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4580500.0,26.85051761647242,41.375920969868666
1000000.0,1000000.0,1.0,G005712,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4581500.0,26.85049698905597,41.384928581278196
1000000.0,1000000.0,1.0,G005713,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4582500.0,26.85047635226376,41.393936178531014
1000000.0,1000000.0,1.0,G005714,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4583500.0,26.850455706090905,41.402943761626595
1000000.0,1000000.0,1.0,G005715,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4584500.0,26.850435050532507,41.411951330564385
1000000.0,1000000.0,1.0,G005716,1.0,1.0,Edirne,Uzunkopru,Edirne_Uzunkopru,487500.0,4585500.0,26.85041438558367,41.42095888534385
1000000.0,1000000.0,1.0,G005717,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4586500.0,26.85039371123948,41.429966425964466
1000000.0,1000000.0,1.0,G005718,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4587500.0,26.850373027495046,41.4389739524257
1000000.0,1000000.0,1.0,G005719,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4588500.0,26.850352334345445,41.447981464726986
1000000.0,1000000.0,1.0,G005720,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4589500.0,26.850331631785767,41.45698896286784
1000000.0,1000000.0,1.0,G005721,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4590500.0,26.850310919811093,41.46599644684771
1000000.0,1000000.0,1.0,G005722,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4591500.0,26.850290198416506,41.47500391666606
1000000.0,1000000.0,1.0,G005723,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4592500.0,26.850269467597077,41.4840113723224
1000000.0,1000000.0,1.0,G005724,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4593500.0,26.85024872734788,41.49301881381617
1000000.0,1000000.0,1.0,G005725,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4594500.0,26.85022797766397,41.50202624114685
1000000.0,1000000.0,1.0,G005726,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4595500.0,26.850207218540426,41.51103365431391
1000000.0,1000000.0,1.0,G005727,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4596500.0,26.850186449972302,41.52004105331687
1000000.0,1000000.0,1.0,G005728,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4597500.0,26.85016567195465,41.529048438155165
1000000.0,1000000.0,1.0,G005729,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4598500.0,26.850144884482525,41.5380558088283
1000000.0,1000000.0,1.0,G005730,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4599500.0,26.850124087550977,41.547063165335764
1000000.0,1000000.0,1.0,G005731,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4600500.0,26.85010328115505,41.55607050767702
1000000.0,1000000.0,1.0,G005732,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4601500.0,26.85008246528978,41.565077835851575
1000000.0,1000000.0,1.0,G005733,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4602500.0,26.850061639950212,41.5740851498589
1000000.0,1000000.0,1.0,G005734,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4603500.0,26.850040805131375,41.58309244969849
1000000.0,1000000.0,1.0,G005735,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4604500.0,26.850019960828295,41.59209973536984
1000000.0,1000000.0,1.0,G005736,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4605500.0,26.849999107036005,41.60110700687243
1000000.0,1000000.0,1.0,G005737,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4606500.0,26.84997824374952,41.61011426420578
1000000.0,1000000.0,1.0,G005738,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4607500.0,26.84995737096386,41.61912150736934
1000000.0,1000000.0,1.0,G005739,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4608500.0,26.849936488674043,41.628128736362655
1000000.0,1000000.0,1.0,G005740,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4609500.0,26.84991559687508,41.63713595118519
1000000.0,1000000.0,1.0,G005741,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4610500.0,26.849894695561968,41.64614315183645
1000000.0,1000000.0,1.0,G005742,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4611500.0,26.849873784729716,41.655150338315956
1000000.0,1000000.0,1.0,G005743,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4612500.0,26.84985286437333,41.66415751062318
1000000.0,1000000.0,1.0,G005744,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4613500.0,26.849831934487792,41.67316466875764
1000000.0,1000000.0,1.0,G005745,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4614500.0,26.8498109950681,41.68217181271884
1000000.0,1000000.0,1.0,G005746,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4615500.0,26.849790046109245,41.69117894250627
1000000.0,1000000.0,1.0,G005747,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4616500.0,26.84976908760621,41.700186058119456
1000000.0,1000000.0,1.0,G005748,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4617500.0,26.84974811955397,41.70919315955792
1000000.0,1000000.0,1.0,G005749,1.0,1.0,Edirne,Havsa,Edirne_Havsa,487500.0,4618500.0,26.849727141947497,41.718200246821134
1000000.0,1000000.0,1.0,G005750,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4619500.0,26.849706154781774,41.72720731990863
1000000.0,1000000.0,1.0,G005751,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4620500.0,26.849685158051766,41.73621437881994
1000000.0,1000000.0,1.0,G005752,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4621500.0,26.84966415175244,41.74522142355453
1000000.0,1000000.0,1.0,G005753,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4622500.0,26.849643135878747,41.75422845411195
1000000.0,1000000.0,1.0,G005754,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4623500.0,26.849622110425653,41.76323547049172
1000000.0,1000000.0,1.0,G005755,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4624500.0,26.849601075388108,41.772242472693335
1000000.0,1000000.0,1.0,G005756,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4625500.0,26.849580030761064,41.78124946071635
1000000.0,1000000.0,1.0,G005757,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4626500.0,26.849558976539463,41.79025643456025
1000000.0,1000000.0,1.0,G005758,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4627500.0,26.849537912718244,41.799263394224575
1000000.0,1000000.0,1.0,G005759,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4628500.0,26.84951683929235,41.80827033970885
1000000.0,1000000.0,1.0,G005760,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4629500.0,26.849495756256715,41.817277271012586
1000000.0,1000000.0,1.0,G005761,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4630500.0,26.849474663606262,41.826284188135325
1000000.0,1000000.0,1.0,G005762,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4631500.0,26.849453561335924,41.83529109107659
1000000.0,1000000.0,1.0,G005763,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4632500.0,26.84943244944062,41.84429797983593
1000000.0,1000000.0,1.0,G005764,1.0,1.0,Edirne,Suleoglu,Edirne_Suleoglu,487500.0,4633500.0,26.84941132791527,41.85330485441283
1000000.0,1000000.0,1.0,G005765,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4634500.0,26.849390196754786,41.86231171480687
1000000.0,1000000.0,1.0,G005766,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4635500.0,26.849369055954078,41.87131856101755
1000000.0,1000000.0,1.0,G005767,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4636500.0,26.849347905508058,41.880325393044416
1000000.0,1000000.0,1.0,G005768,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4637500.0,26.84932674541162,41.88933221088703
1000000.0,1000000.0,1.0,G005769,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4638500.0,26.84930557565967,41.89833901454488
1000000.0,1000000.0,1.0,G005770,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4639500.0,26.8492843962471,41.90734580401755
1000000.0,1000000.0,1.0,G005771,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4640500.0,26.8492632071688,41.916352579304565
1000000.0,1000000.0,1.0,G005772,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4641500.0,26.849242008419658,41.92535934040545
1000000.0,1000000.0,1.0,G005773,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4642500.0,26.84922079999456,41.93436608731977
1000000.0,1000000.0,1.0,G005774,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4643500.0,26.849199581888374,41.94337282004708
1000000.0,1000000.0,1.0,G005775,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4644500.0,26.849178354095994,41.9523795385869
1000000.0,1000000.0,1.0,G005776,1.0,1.0,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4645500.0,26.849157116612272,41.96138624293879
1000000.0,984596.9323425133,0.9845969323425133,G005777,1.0,0.9845969323425133,Edirne,Lalapasa,Edirne_Lalapasa,487500.0,4646500.0,26.849135869432093,41.9703929331023
1000000.0,1000000.0,1.0,G005778,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4510500.0,26.863783409402075,40.74536761231544
1000000.0,1000000.0,1.0,G005779,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4511500.0,26.863765024977273,40.75437621787991
1000000.0,1000000.0,1.0,G005780,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4512500.0,26.86374663223349,40.76338480933009
1000000.0,1000000.0,1.0,G005781,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4513500.0,26.863728231166455,40.77239338666537
1000000.0,1000000.0,1.0,G005782,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4514500.0,26.863709821771895,40.7814019498851
1000000.0,1000000.0,1.0,G005783,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4515500.0,26.863691404045536,40.790410498988656
1000000.0,1000000.0,1.0,G005784,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4516500.0,26.863672977983104,40.799419033975404
1000000.0,1000000.0,1.0,G005785,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4517500.0,26.86365454358031,40.80842755484471
1000000.0,1000000.0,1.0,G005786,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4518500.0,26.863636100832874,40.817436061595956
1000000.0,1000000.0,1.0,G005787,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4519500.0,26.863617649736504,40.8264445542285
1000000.0,1000000.0,1.0,G005788,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4520500.0,26.86359919028691,40.83545303274171
1000000.0,1000000.0,1.0,G005789,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4521500.0,26.8635807224798,40.84446149713498
1000000.0,1000000.0,1.0,G005790,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4522500.0,26.863562246310874,40.85346994740769
1000000.0,1000000.0,1.0,G005791,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4523500.0,26.86354376177583,40.862478383559186
1000000.0,1000000.0,1.0,G005792,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4524500.0,26.86352526887036,40.87148680558888
1000000.0,1000000.0,1.0,G005793,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4525500.0,26.86350676759017,40.88049521349614
1000000.0,1000000.0,1.0,G005794,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4526500.0,26.863488257930936,40.88950360728034
1000000.0,1000000.0,1.0,G005795,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4527500.0,26.863469739888348,40.89851198694087
1000000.0,1000000.0,1.0,G005796,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4528500.0,26.86345121345809,40.90752035247713
1000000.0,1000000.0,1.0,G005797,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4529500.0,26.863432678635842,40.916528703888474
1000000.0,1000000.0,1.0,G005798,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4530500.0,26.86341413541728,40.92553704117432
1000000.0,1000000.0,1.0,G005799,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4531500.0,26.863395583798074,40.93454536433405
1000000.0,1000000.0,1.0,G005800,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4532500.0,26.863377023773896,40.943553673367035
1000000.0,1000000.0,1.0,G005801,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4533500.0,26.86335845534041,40.95256196827269
1000000.0,1000000.0,1.0,G005802,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4534500.0,26.86333987849328,40.9615702490504
1000000.0,1000000.0,1.0,G005803,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4535500.0,26.86332129322817,40.97057851569956
1000000.0,1000000.0,1.0,G005804,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4536500.0,26.863302699540736,40.979586768219555
1000000.0,1000000.0,1.0,G005805,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4537500.0,26.863284097426625,40.9885950066098
1000000.0,1000000.0,1.0,G005806,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4538500.0,26.86326548688149,40.99760323086968
1000000.0,1000000.0,1.0,G005807,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4539500.0,26.863246867900983,41.00661144099862
1000000.0,1000000.0,1.0,G005808,1.0,1.0,Tekirdag,Malkara,Tekirdag_Malkara,488500.0,4540500.0,26.863228240480744,41.01561963699599
