aod_2014,aod_2015,aod_2016,aod_2017,aod_2018,aod_2019,aod_2020,aod_2021,aod_2022,aod_2023,aod_2024,aod_2025,grid_id
0.150412642306003,0.1391793502042503,0.14173736624146344,0.1304039724136791,0.13400732704137447,0.14327819609164572,0.13051545347544966,0.1446287121493123,0.13192703275334292,0.1448315388627465,0.14122475743106486,0.12291193615451719,G000057
0.14598566498781107,0.13808559419646854,0.13087611653762382,0.1277314864545322,0.13027783196498663,0.13840468630703545,0.12193593784155914,0.13680848348436486,0.12955126381082585,0.13829880884349863,0.1303430817466949,0.1340638365672687,G000058
0.16267676123335503,0.14488009886330117,0.148204687268571,0.13082729452034372,0.1420998656600553,0.14516769274412805,0.1260684745022672,0.14426590562673092,0.12928920401869518,0.14729097779706363,0.14129069178862583,0.1256982132501093,G000059
0.16136864899932885,0.14524599304488928,0.15101516710926463,0.13692850854048177,0.1392087245790111,0.14852633457139508,0.13409881716877217,0.14854648541070606,0.13093221908428287,0.14906355309557218,0.14730383680016748,0.13249904634928722,G000060
0.15769294633944875,0.14685774510644992,0.15464585111885584,0.14241622050275396,0.14630458203740268,0.15238115051469872,0.13935062968782164,0.15123414906862512,0.13808717770645634,0.15295295226688604,0.15157165334218733,0.1385478567663813,G000061
0.14969889700984912,0.14006533068925753,0.1477814233992774,0.13674471044683303,0.14294777583182677,0.15008518822947137,0.13680532963959002,0.14624169768555728,0.13707428999942514,0.15082053875600365,0.1512083574641896,0.13442446413837447,G000062
0.14519263242586442,0.13902349871922987,0.14516505182831851,0.12929026460400153,0.136277102634694,0.14632704825524642,0.13132934588171444,0.14157000237867343,0.1365780333469895,0.15012878054599507,0.14523290776503825,0.12690564873422167,G000063
0.15096594774221103,0.13774134322059908,0.14683046447342926,0.13028703229228708,0.13673931812555723,0.1496724504379434,0.13402636878205415,0.1428764370692032,0.13717114982947645,0.1517245578969978,0.14441030614601405,0.1264095689575617,G000064
0.15168436851071146,0.14029760139233044,0.15400437927063,0.1339639459656892,0.13643365825446516,0.15446197196775396,0.14076778221526937,0.1477855131527903,0.13555367055080128,0.15507093020685322,0.14947112942605692,0.12762464215327493,G000065
0.15465981779091764,0.13902090761281713,0.15268389390867082,0.1346065124810086,0.13802829805315545,0.1515320819256959,0.1358485215272318,0.14822842857844676,0.13659026374452835,0.1527997302166533,0.15463948022095778,0.12496894636328548,G000066
0.15543543331813886,0.13909526621974036,0.14935876035441137,0.1340805763018763,0.1367664481921854,0.15193868250497988,0.13050026599938416,0.1496537248587547,0.13464581287735944,0.15208266947411023,0.15298235219638498,0.12454507722526185,G000067
0.153862612538339,0.13722833009029498,0.1434751626401227,0.1318904808290444,0.13441629322096488,0.15035168796459297,0.12736672433343102,0.15115367473650596,0.133065017112543,0.15310632138535069,0.14638883110036696,0.12365412583078653,G000068
0.15281516094819944,0.14166036483486236,0.1437818214993021,0.1359571921091487,0.13246847693869324,0.15175478594985056,0.13033795816006188,0.1549883231877864,0.13330652361310896,0.15562108397214774,0.14362983363090787,0.1263297427026914,G000069
0.1520964348558245,0.14030057188537734,0.14824208390170981,0.13962681655369424,0.1363106874096089,0.15064795293616112,0.1373403371628345,0.1548454483497706,0.1363363116849757,0.15716296512349784,0.14645326731661776,0.12639384320155608,G000070
0.15264519882303118,0.14128672481299975,0.1534845539270869,0.13989533623381584,0.13705157527416897,0.15407547711419214,0.14374424550661313,0.14899176756887483,0.13847256985602074,0.1554652543639258,0.14693167984738448,0.12564546017621012,G000071
0.1546561621462383,0.13896539686416184,0.1505637903951778,0.13677170313960824,0.1376543757822658,0.15073854862536473,0.13946749609055445,0.14643724119210555,0.1358367883264448,0.15294023430456782,0.14444317770942258,0.12604461643910986,G000072
0.15131346921568856,0.14091222908723047,0.14556987771670968,0.1315106773232291,0.13579920840342757,0.14687136471232617,0.13408448895126968,0.14588441746443015,0.1336770419343331,0.14891029652121188,0.1423388011982844,0.12556503138161554,G000073
0.14976055689771978,0.1406498475143997,0.13771414745764216,0.1300054179530929,0.13386293519192374,0.14356246793740132,0.12564867776718727,0.14282068090457278,0.13104977208173754,0.1416005813807966,0.13585966366598268,0.12431382466637117,G000074
