grid_id,year,built_share,built_pct
G001021,2023,0.007380466666666667,0.7380466666666666
G001021,2024,0.007380466666666667,0.7380466666666666
G001021,2025,0.007380466666666667,0.7380466666666666
G001022,2014,0.0,0.0
G001022,2015,0.0,0.0
G001022,2016,0.0,0.0
G001022,2017,0.0,0.0
G001022,2018,0.0,0.0
G001022,2019,0.0,0.0
G001022,2020,0.0,0.0
G001022,2021,0.0,0.0
G001022,2022,0.0,0.0
G001022,2023,0.0,0.0
G001022,2024,0.0,0.0
G001022,2025,0.0,0.0
G001023,2014,0.0,0.0
G001023,2015,0.0,0.0
G001023,2016,0.0,0.0
G001023,2017,0.0,0.0
G001023,2018,0.0,0.0
G001023,2019,0.0,0.0
G001023,2020,0.0,0.0
G001023,2021,0.0,0.0
G001023,2022,0.0,0.0
G001023,2023,0.0,0.0
G001023,2024,0.0,0.0
G001023,2025,0.0,0.0
G001024,2014,0.0006281058823529412,0.06281058823529412
G001024,2015,0.0006281058823529412,0.06281058823529412
G001024,2016,0.0006309105882352941,0.0630910588235294
G001024,2017,0.0006337152941176471,0.06337152941176472
G001024,2018,0.00063652,0.063652
G001024,2019,0.000639324705882353,0.0639324705882353
G001024,2020,0.000642129411764706,0.0642129411764706
G001024,2021,0.000642129411764706,0.0642129411764706
G001024,2022,0.000642129411764706,0.0642129411764706
G001024,2023,0.000642129411764706,0.0642129411764706
G001024,2024,0.000642129411764706,0.0642129411764706
G001024,2025,0.000642129411764706,0.0642129411764706
G001025,2014,0.0031340078431372547,0.3134007843137255
G001025,2015,0.0031340078431372547,0.3134007843137255
G001025,2016,0.0031593992156862746,0.3159399215686275
G001025,2017,0.003184790588235294,0.3184790588235294
G001025,2018,0.003210181960784314,0.3210181960784314
G001025,2019,0.0032355733333333334,0.32355733333333336
G001025,2020,0.0032609647058823533,0.3260964705882353
G001025,2021,0.0032609647058823533,0.3260964705882353
G001025,2022,0.0032609647058823533,0.3260964705882353
G001025,2023,0.0032609647058823533,0.3260964705882353
G001025,2024,0.0032609647058823533,0.3260964705882353
G001025,2025,0.0032609647058823533,0.3260964705882353
G001026,2014,0.06866886666666668,6.866886666666668
G001026,2015,0.06866886666666668,6.866886666666668
G001026,2016,0.07021411450980393,7.021411450980393
G001026,2017,0.07175936235294118,7.1759362352941185
G001026,2018,0.07330461019607844,7.330461019607844
G001026,2019,0.07484985803921569,7.484985803921569
G001026,2020,0.07639510588235295,7.639510588235295
G001026,2021,0.07669230588235294,7.669230588235294
G001026,2022,0.07698950588235294,7.698950588235294
G001026,2023,0.07728670588235295,7.728670588235295
G001026,2024,0.07758390588235295,7.758390588235295
G001026,2025,0.07788110588235295,7.788110588235295
G001027,2014,0.017302803921568626,1.7302803921568626
G001027,2015,0.017302803921568626,1.7302803921568626
G001027,2016,0.017927623529411765,1.7927623529411765
G001027,2017,0.0185524431372549,1.85524431372549
G001027,2018,0.01917726274509804,1.9177262745098038
G001027,2019,0.019802082352941175,1.9802082352941175
G001027,2020,0.020426901960784314,2.0426901960784316
G001027,2021,0.020426901960784314,2.0426901960784316
G001027,2022,0.020426901960784314,2.0426901960784316
G001027,2023,0.020426901960784314,2.0426901960784316
G001027,2024,0.020426901960784314,2.0426901960784316
G001027,2025,0.020426901960784314,2.0426901960784316
G001028,2014,6.5e-05,0.0065
G001028,2015,6.5e-05,0.0065
G001028,2016,6.539999999999999e-05,0.006539999999999999
G001028,2017,6.58e-05,0.00658
G001028,2018,6.62e-05,0.00662
G001028,2019,6.66e-05,0.006660000000000001
G001028,2020,6.7e-05,0.0067
G001028,2021,6.7e-05,0.0067
G001028,2022,6.7e-05,0.0067
G001028,2023,6.7e-05,0.0067
G001028,2024,6.7e-05,0.0067
G001028,2025,6.7e-05,0.0067
G001029,2014,0.0,0.0
G001029,2015,0.0,0.0
G001029,2016,0.0,0.0
G001029,2017,0.0,0.0
G001029,2018,0.0,0.0
G001029,2019,0.0,0.0
G001029,2020,0.0,0.0
G001029,2021,0.0,0.0
G001029,2022,0.0,0.0
G001029,2023,0.0,0.0
G001029,2024,0.0,0.0
G001029,2025,0.0,0.0
G001030,2014,0.0,0.0
G001030,2015,0.0,0.0
G001030,2016,0.0,0.0
G001030,2017,0.0,0.0
G001030,2018,0.0,0.0
G001030,2019,0.0,0.0
G001030,2020,0.0,0.0
G001030,2021,0.0,0.0
G001030,2022,0.0,0.0
G001030,2023,0.0,0.0
G001030,2024,0.0,0.0
G001030,2025,0.0,0.0
G001031,2014,3.607843137254902e-07,3.607843137254902e-05
G001031,2015,3.607843137254902e-07,3.607843137254902e-05
G001031,2016,3.607843137254902e-07,3.607843137254902e-05
G001031,2017,3.607843137254902e-07,3.607843137254902e-05
G001031,2018,3.607843137254902e-07,3.607843137254902e-05
G001031,2019,3.607843137254902e-07,3.607843137254902e-05
G001031,2020,3.607843137254902e-07,3.607843137254902e-05
G001031,2021,3.607843137254902e-07,3.607843137254902e-05
G001031,2022,3.607843137254902e-07,3.607843137254902e-05
G001031,2023,3.607843137254902e-07,3.607843137254902e-05
G001031,2024,3.607843137254902e-07,3.607843137254902e-05
G001031,2025,3.607843137254902e-07,3.607843137254902e-05
G001032,2014,0.0,0.0
G001032,2015,0.0,0.0
G001032,2016,0.0,0.0
G001032,2017,0.0,0.0
G001032,2018,0.0,0.0
G001032,2019,0.0,0.0
G001032,2020,0.0,0.0
G001032,2021,0.0,0.0
G001032,2022,0.0,0.0
G001032,2023,0.0,0.0
G001032,2024,0.0,0.0
G001032,2025,0.0,0.0
G001033,2014,0.0,0.0
G001033,2015,0.0,0.0
G001033,2016,0.0,0.0
G001033,2017,0.0,0.0
G001033,2018,0.0,0.0
G001033,2019,0.0,0.0
G001033,2020,0.0,0.0
G001033,2021,0.0,0.0
G001033,2022,0.0,0.0
G001033,2023,0.0,0.0
G001033,2024,0.0,0.0
G001033,2025,0.0,0.0
G001034,2014,0.0,0.0
G001034,2015,0.0,0.0
G001034,2016,0.0,0.0
G001034,2017,0.0,0.0
G001034,2018,0.0,0.0
G001034,2019,0.0,0.0
G001034,2020,0.0,0.0
G001034,2021,0.0,0.0
G001034,2022,0.0,0.0
G001034,2023,0.0,0.0
G001034,2024,0.0,0.0
G001034,2025,0.0,0.0
G001035,2014,0.009243364705882353,0.9243364705882353
G001035,2015,0.009243364705882353,0.9243364705882353
G001035,2016,0.009563819607843138,0.9563819607843138
G001035,2017,0.009884274509803921,0.9884274509803922
G001035,2018,0.010204729411764707,1.0204729411764706
G001035,2019,0.01052518431372549,1.052518431372549
G001035,2020,0.010845639215686275,1.0845639215686276
G001035,2021,0.012368439215686275,1.2368439215686275
G001035,2022,0.013891239215686274,1.3891239215686273
G001035,2023,0.015414039215686275,1.5414039215686275
G001035,2024,0.016936839215686277,1.6936839215686277
G001035,2025,0.018459639215686274,1.8459639215686274
G001036,2014,0.0,0.0
G001036,2015,0.0,0.0
G001036,2016,0.0,0.0
G001036,2017,0.0,0.0
G001036,2018,0.0,0.0
G001036,2019,0.0,0.0
G001036,2020,0.0,0.0
G001036,2021,0.0,0.0
G001036,2022,0.0,0.0
G001036,2023,0.0,0.0
G001036,2024,0.0,0.0
G001036,2025,0.0,0.0
G001037,2014,0.0,0.0
G001037,2015,0.0,0.0
G001037,2016,0.0,0.0
G001037,2017,0.0,0.0
G001037,2018,0.0,0.0
G001037,2019,0.0,0.0
G001037,2020,0.0,0.0
G001037,2021,0.0,0.0
G001037,2022,0.0,0.0
G001037,2023,0.0,0.0
G001037,2024,0.0,0.0
G001037,2025,0.0,0.0
G001038,2014,0.0008121490196078431,0.0812149019607843
G001038,2015,0.0008121490196078431,0.0812149019607843
G001038,2016,0.0008164360784313725,0.08164360784313725
G001038,2017,0.0008207231372549019,0.08207231372549019
G001038,2018,0.0008250101960784313,0.08250101960784313
G001038,2019,0.0008292972549019606,0.08292972549019606
G001038,2020,0.0008335843137254901,0.083358431372549
G001038,2021,0.0008335843137254901,0.083358431372549
G001038,2022,0.0008335843137254901,0.083358431372549
G001038,2023,0.0008335843137254901,0.083358431372549
G001038,2024,0.0008335843137254901,0.083358431372549
G001038,2025,0.0008335843137254901,0.083358431372549
G001039,2014,0.002470639215686274,0.24706392156862741
G001039,2015,0.002470639215686274,0.24706392156862741
G001039,2016,0.002511442352941176,0.2511442352941176
G001039,2017,0.002552245490196078,0.2552245490196078
G001039,2018,0.0025930486274509798,0.25930486274509795
G001039,2019,0.002633851764705882,0.2633851764705882
G001039,2020,0.0026746549019607837,0.26746549019607835
G001039,2021,0.0026746549019607837,0.26746549019607835
G001039,2022,0.0026746549019607837,0.26746549019607835
G001039,2023,0.0026746549019607837,0.26746549019607835
G001039,2024,0.0026746549019607837,0.26746549019607835
G001039,2025,0.0026746549019607837,0.26746549019607835
G001040,2014,0.017478145098039216,1.7478145098039217
G001040,2015,0.017478145098039216,1.7478145098039217
G001040,2016,0.0183004831372549,1.8300483137254902
G001040,2017,0.01912282117647059,1.912282117647059
G001040,2018,0.019945159215686275,1.9945159215686274
G001040,2019,0.020767497254901963,2.0767497254901963
G001040,2020,0.02158983529411765,2.1589835294117647
G001040,2021,0.022015934901960785,2.2015934901960783
G001040,2022,0.022442034509803924,2.2442034509803923
G001040,2023,0.02286813411764706,2.286813411764706
G001040,2024,0.0232942337254902,2.32942337254902
G001040,2025,0.023720333333333336,2.3720333333333334
G001041,2014,0.008147388235294118,0.8147388235294117
G001041,2015,0.008147388235294118,0.8147388235294117
G001041,2016,0.00851704,0.851704
G001041,2017,0.008886691764705882,0.8886691764705882
G001041,2018,0.009256343529411765,0.9256343529411765
G001041,2019,0.009625995294117647,0.9625995294117647
G001041,2020,0.00999564705882353,0.9995647058823529
G001041,2021,0.00999564705882353,0.9995647058823529
G001041,2022,0.00999564705882353,0.9995647058823529
G001041,2023,0.00999564705882353,0.9995647058823529
G001041,2024,0.00999564705882353,0.9995647058823529
G001041,2025,0.00999564705882353,0.9995647058823529
G001042,2014,0.007505545098039216,0.7505545098039216
G001042,2015,0.007505545098039216,0.7505545098039216
G001042,2016,0.007901266666666667,0.7901266666666666
G001042,2017,0.008296988235294117,0.8296988235294117
G001042,2018,0.00869270980392157,0.869270980392157
G001042,2019,0.00908843137254902,0.9088431372549021
G001042,2020,0.009484152941176471,0.9484152941176471
G001042,2021,0.00952360705882353,0.9523607058823529
G001042,2022,0.00956306117647059,0.956306117647059
G001042,2023,0.009602515294117648,0.9602515294117647
G001042,2024,0.009641969411764708,0.9641969411764708
G001042,2025,0.009681423529411766,0.9681423529411766
G001043,2014,0.0,0.0
G001043,2015,0.0,0.0
G001043,2016,0.0,0.0
G001043,2017,0.0,0.0
G001043,2018,0.0,0.0
G001043,2019,0.0,0.0
G001043,2020,0.0,0.0
G001043,2021,0.0,0.0
G001043,2022,0.0,0.0
G001043,2023,0.0,0.0
G001043,2024,0.0,0.0
G001043,2025,0.0,0.0
G001044,2014,0.0,0.0
G001044,2015,0.0,0.0
G001044,2016,0.0,0.0
G001044,2017,0.0,0.0
G001044,2018,0.0,0.0
G001044,2019,0.0,0.0
G001044,2020,0.0,0.0
G001044,2021,0.0,0.0
G001044,2022,0.0,0.0
G001044,2023,0.0,0.0
G001044,2024,0.0,0.0
G001044,2025,0.0,0.0
G001045,2014,0.0,0.0
G001045,2015,0.0,0.0
G001045,2016,0.0,0.0
G001045,2017,0.0,0.0
G001045,2018,0.0,0.0
G001045,2019,0.0,0.0
G001045,2020,0.0,0.0
G001045,2021,0.0,0.0
G001045,2022,0.0,0.0
G001045,2023,0.0,0.0
G001045,2024,0.0,0.0
G001045,2025,0.0,0.0
G001046,2014,0.0,0.0
G001046,2015,0.0,0.0
G001046,2016,0.0,0.0
G001046,2017,0.0,0.0
G001046,2018,0.0,0.0
G001046,2019,0.0,0.0
G001046,2020,0.0,0.0
G001046,2021,0.0,0.0
G001046,2022,0.0,0.0
G001046,2023,0.0,0.0
G001046,2024,0.0,0.0
G001046,2025,0.0,0.0
G001047,2014,0.0,0.0
G001047,2015,0.0,0.0
G001047,2016,0.0,0.0
G001047,2017,0.0,0.0
G001047,2018,0.0,0.0
G001047,2019,0.0,0.0
G001047,2020,0.0,0.0
G001047,2021,0.0,0.0
G001047,2022,0.0,0.0
G001047,2023,0.0,0.0
G001047,2024,0.0,0.0
G001047,2025,0.0,0.0
G001048,2014,0.00021,0.021
G001048,2015,0.00021,0.021
G001048,2016,0.0002108,0.02108
G001048,2017,0.0002116,0.021159999999999998
G001048,2018,0.0002124,0.021240000000000002
G001048,2019,0.0002132,0.021320000000000002
G001048,2020,0.000214,0.0214
G001048,2021,0.000214,0.0214
G001048,2022,0.000214,0.0214
G001048,2023,0.000214,0.0214
G001048,2024,0.000214,0.0214
G001048,2025,0.000214,0.0214
G001049,2014,0.0,0.0
G001049,2015,0.0,0.0
G001049,2016,0.0,0.0
G001049,2017,0.0,0.0
G001049,2018,0.0,0.0
G001049,2019,0.0,0.0
G001049,2020,0.0,0.0
G001049,2021,0.0,0.0
G001049,2022,0.0,0.0
G001049,2023,0.0,0.0
G001049,2024,0.0,0.0
G001049,2025,0.0,0.0
G001050,2014,0.0,0.0
G001050,2015,0.0,0.0
G001050,2016,0.0,0.0
G001050,2017,0.0,0.0
G001050,2018,0.0,0.0
G001050,2019,0.0,0.0
G001050,2020,0.0,0.0
G001050,2021,0.0,0.0
G001050,2022,0.0,0.0
G001050,2023,0.0,0.0
G001050,2024,0.0,0.0
G001050,2025,0.0,0.0
G001051,2014,0.04567492941176471,4.567492941176471
G001051,2015,0.04567492941176471,4.567492941176471
G001051,2016,0.04607095058823529,4.607095058823529
G001051,2017,0.046466971764705885,4.646697176470589
G001051,2018,0.04686299294117647,4.686299294117647
G001051,2019,0.04725901411764706,4.725901411764706
G001051,2020,0.047655035294117645,4.765503529411765
G001051,2021,0.047655035294117645,4.765503529411765
G001051,2022,0.047655035294117645,4.765503529411765
G001051,2023,0.047655035294117645,4.765503529411765
G001051,2024,0.047655035294117645,4.765503529411765
G001051,2025,0.047655035294117645,4.765503529411765
G001052,2014,0.0,0.0
G001052,2015,0.0,0.0
G001052,2016,0.0,0.0
G001052,2017,0.0,0.0
G001052,2018,0.0,0.0
G001052,2019,0.0,0.0
G001052,2020,0.0,0.0
G001052,2021,0.0,0.0
G001052,2022,0.0,0.0
G001052,2023,0.0,0.0
G001052,2024,0.0,0.0
G001052,2025,0.0,0.0
G001053,2014,0.0,0.0
G001053,2015,0.0,0.0
G001053,2016,0.0,0.0
G001053,2017,0.0,0.0
G001053,2018,0.0,0.0
G001053,2019,0.0,0.0
G001053,2020,0.0,0.0
G001053,2021,0.0,0.0
G001053,2022,0.0,0.0
G001053,2023,0.0,0.0
G001053,2024,0.0,0.0
G001053,2025,0.0,0.0
G001054,2014,0.0,0.0
G001054,2015,0.0,0.0
G001054,2016,0.0,0.0
G001054,2017,0.0,0.0
G001054,2018,0.0,0.0
G001054,2019,0.0,0.0
G001054,2020,0.0,0.0
G001054,2021,0.0,0.0
G001054,2022,0.0,0.0
G001054,2023,0.0,0.0
G001054,2024,0.0,0.0
G001054,2025,0.0,0.0
G001055,2014,0.0,0.0
G001055,2015,0.0,0.0
G001055,2016,0.0,0.0
G001055,2017,0.0,0.0
G001055,2018,0.0,0.0
G001055,2019,0.0,0.0
G001055,2020,0.0,0.0
G001055,2021,0.0,0.0
G001055,2022,0.0,0.0
G001055,2023,0.0,0.0
