grid_id,year,aod_055
G004139,2023,0.12388394152728041
G004139,2024,0.13041803302576674
G004139,2025,0.11618498130407634
G004140,2014,0.14712093153092612
G004140,2015,0.12192924155442302
G004140,2016,0.11623096624650184
G004140,2017,0.11511253607419218
G004140,2018,0.1137431869750888
G004140,2019,0.12115874684581995
G004140,2020,0.12321452538420238
G004140,2021,0.12731991886604585
G004140,2022,0.11675676681589507
G004140,2023,0.12314164222898263
G004140,2024,0.1268431893205234
G004140,2025,0.11438682616630227
G004141,2014,0.14768113048615958
G004141,2015,0.12396796371622654
G004141,2016,0.11515716451942408
G004141,2017,0.1163185786203028
G004141,2018,0.11384011189730617
G004141,2019,0.1240618297995633
G004141,2020,0.12306619383784151
G004141,2021,0.126288440856692
G004141,2022,0.1178401979126512
G004141,2023,0.12477021083906235
G004141,2024,0.12309874685390515
G004141,2025,0.11499381977315815
G004142,2014,0.14522859867114923
G004142,2015,0.12616636583771884
G004142,2016,0.11740305651609773
G004142,2017,0.11955324041373183
G004142,2018,0.1173004819756106
G004142,2019,0.12739504256568396
G004142,2020,0.11818303511784545
G004142,2021,0.12691289735077138
G004142,2022,0.1184433209384137
G004142,2023,0.1268837352284068
G004142,2024,0.12213831746163498
G004142,2025,0.11476916701980332
G004143,2014,0.14422168665312118
G004143,2015,0.12870919229931582
G004143,2016,0.12127962311114818
G004143,2017,0.12119556349613747
G004143,2018,0.12064578762112035
G004143,2019,0.12765488002932765
G004143,2020,0.11576552301958797
G004143,2021,0.12513961816199093
G004143,2022,0.11933271849204305
G004143,2023,0.12740701735250948
G004143,2024,0.12462716965790693
G004143,2025,0.11712019262425684
G004144,2014,0.14353454630310677
G004144,2015,0.12631940755484175
G004144,2016,0.12371406410263355
G004144,2017,0.11958620300554941
G004144,2018,0.11997417512145649
G004144,2019,0.12789976367529513
G004144,2020,0.11902695226113776
G004144,2021,0.1233377269478106
G004144,2022,0.1195786115084394
G004144,2023,0.12701325925907805
G004144,2024,0.12788137513280806
G004144,2025,0.12016454057128147
G004145,2014,0.14403055453172248
G004145,2015,0.12578449642024553
G004145,2016,0.12495259391261418
G004145,2017,0.11742468198436774
G004145,2018,0.11896335128394847
G004145,2019,0.12744792748717046
G004145,2020,0.12260926311396324
G004145,2021,0.12330667889101705
G004145,2022,0.1214429422954925
G004145,2023,0.12436276036604596
G004145,2024,0.12894268757432653
G004145,2025,0.12292380535949103
G004146,2014,0.1484820693068798
G004146,2015,0.12793384753578077
G004146,2016,0.1262202104650501
G004146,2017,0.11965392642275478
G004146,2018,0.12277994883988053
G004146,2019,0.12522299739232742
G004146,2020,0.12102064321070506
G004146,2021,0.12430914121078675
G004146,2022,0.12350817533715233
G004146,2023,0.12342215746654693
G004146,2024,0.1283223084919888
G004146,2025,0.12432168229965393
G004147,2014,0.1514159148262375
G004147,2015,0.12277625003815483
G004147,2016,0.12264475256728061
G004147,2017,0.11671147079145443
G004147,2018,0.1256562330894391
G004147,2019,0.12673046475527536
G004147,2020,0.11898981261281046
G004147,2021,0.12075645687366478
G004147,2022,0.11903588362979096
G004147,2023,0.12261079416965212
G004147,2024,0.12549766359321626
G004147,2025,0.12254434824197588
G004148,2014,0.1524453185749863
G004148,2015,0.12248929299877585
G004148,2016,0.11884443879605686
G004148,2017,0.11669198006883953
G004148,2018,0.12591612809339955
G004148,2019,0.12891148411819472
G004148,2020,0.11753826868915539
G004148,2021,0.12024048157976512
G004148,2022,0.11702597916403219
G004148,2023,0.124768741589429
G004148,2024,0.12579337649335928
G004148,2025,0.12195906745579205
G004149,2014,0.15010297485474555
G004149,2015,0.12339900403213629
G004149,2016,0.11787893821801076
G004149,2017,0.11963836785636724
G004149,2018,0.12606817126952788
G004149,2019,0.13092543233348686
G004149,2020,0.11916913457804156
G004149,2021,0.12176520863778575
G004149,2022,0.11754046144585868
G004149,2023,0.1288115627751552
G004149,2024,0.12905555526915688
G004149,2025,0.12109951720933614
G004150,2014,0.15054774246641828
G004150,2015,0.1217603235701027
G004150,2016,0.12282821222181671
G004150,2017,0.12248048132495647
G004150,2018,0.12383473768905041
G004150,2019,0.1312725482888042
G004150,2020,0.12468999181821074
G004150,2021,0.12107190936799933
G004150,2022,0.11706373380309792
G004150,2023,0.13242646224795662
G004150,2024,0.13132074546463673
G004150,2025,0.12394785363199996
G004151,2014,0.15240872369709263
G004151,2015,0.1234814166992827
G004151,2016,0.1234854656851187
G004151,2017,0.12402369514267632
G004151,2018,0.12569547563664393
G004151,2019,0.12981091092349586
G004151,2020,0.12363588610897483
G004151,2021,0.11943141038483478
G004151,2022,0.11901046804164409
G004151,2023,0.13169882420094964
G004151,2024,0.13149377158246325
G004151,2025,0.12755082807218748
G004152,2014,0.15424901468902855
G004152,2015,0.12540791817422223
G004152,2016,0.12611596722830812
G004152,2017,0.12608027733311594
G004152,2018,0.13245607560032743
G004152,2019,0.13077053111351153
G004152,2020,0.12002549689825398
G004152,2021,0.1229873529033317
G004152,2022,0.12186538191249953
G004152,2023,0.13057791154141243
G004152,2024,0.12894163702680383
G004152,2025,0.13067741794004356
G004153,2014,0.1564335846711462
G004153,2015,0.1283949371058016
G004153,2016,0.12609237726568434
G004153,2017,0.12802022161539028
G004153,2018,0.13499435974153748
G004153,2019,0.13050942855747966
G004153,2020,0.1164864075962142
G004153,2021,0.12699984959617402
G004153,2022,0.12241118615905876
G004153,2023,0.1298647362442959
G004153,2024,0.1256174537620462
G004153,2025,0.1329664951887802
G004154,2014,0.14858853204235262
G004154,2015,0.13118971858654807
G004154,2016,0.12478350314525788
G004154,2017,0.12611726418012617
G004154,2018,0.13142946751144793
G004154,2019,0.1267930130634065
G004154,2020,0.11678268049056358
G004154,2021,0.12702953424932817
G004154,2022,0.12288664772198063
G004154,2023,0.1278686509505836
G004154,2024,0.1243200907173208
G004154,2025,0.1287568435904232
G004155,2014,0.13904781057917454
G004155,2015,0.12759696609644974
G004155,2016,0.12441815882847206
G004155,2017,0.12287990200302971
G004155,2018,0.12523708010106968
G004155,2019,0.12438259216169267
G004155,2020,0.11726608582014444
G004155,2021,0.12564000827628607
G004155,2022,0.12167260476398367
G004155,2023,0.12375120448472003
G004155,2024,0.12288634716305943
G004155,2025,0.12227321427370709
G004156,2014,0.14110799667140086
G004156,2015,0.12531913361916516
G004156,2016,0.12318853123277979
G004156,2017,0.12290151300905276
G004156,2018,0.12432379838386715
G004156,2019,0.1271505868256765
G004156,2020,0.11873246687523768
G004156,2021,0.12549925231501632
G004156,2022,0.12072922284760006
G004156,2023,0.12601166763385088
G004156,2024,0.11939770190054082
G004156,2025,0.12257851916632626
G004157,2014,0.1464952607227968
G004157,2015,0.12381914391118748
G004157,2016,0.11982674783272285
G004157,2017,0.12229167533101035
G004157,2018,0.12524416101899283
G004157,2019,0.12691697217305872
G004157,2020,0.11957248263500796
G004157,2021,0.12202508898169218
G004157,2022,0.11990054444437759
G004157,2023,0.12412643215971428
G004157,2024,0.11858870337632003
G004157,2025,0.12443808291599556
G004158,2014,0.14948139742997724
G004158,2015,0.12498832004077527
G004158,2016,0.12074825500997184
G004158,2017,0.12281986879995158
G004158,2018,0.125177712013187
G004158,2019,0.12495268660587855
G004158,2020,0.1207017760354395
G004158,2021,0.12222964650341048
G004158,2022,0.11727991232852075
G004158,2023,0.1254968362695769
G004158,2024,0.12220747038421584
G004158,2025,0.12429903013628578
G004159,2014,0.14801437492263644
G004159,2015,0.12597388616402622
G004159,2016,0.1190505458430165
G004159,2017,0.12722047942135362
G004159,2018,0.12231107751051559
G004159,2019,0.12796231364624888
G004159,2020,0.12490604342035108
G004159,2021,0.12200035932197714
G004159,2022,0.11686169629676976
G004159,2023,0.12877992721500153
G004159,2024,0.12535654024844417
G004159,2025,0.12642067607624838
G004160,2014,0.14566270813835364
G004160,2015,0.12650415212599164
G004160,2016,0.11701068830904593
G004160,2017,0.12778310446749824
G004160,2018,0.11730292662412964
G004160,2019,0.12954773059963495
G004160,2020,0.1257243987698582
G004160,2021,0.1186773270519953
G004160,2022,0.11845450282103727
G004160,2023,0.13056270001510062
G004160,2024,0.12650229245494068
G004160,2025,0.125663882034221
G004161,2014,0.1464929885382444
G004161,2015,0.12466505690724207
G004161,2016,0.11655703938143548
G004161,2017,0.12615557372069175
G004161,2018,0.11432293088982903
G004161,2019,0.12892522975912546
G004161,2020,0.1250501900155366
G004161,2021,0.12115430605706451
G004161,2022,0.11917118210924244
G004161,2023,0.12859605832109972
G004161,2024,0.1257374248311483
G004161,2025,0.1257321371307894
G004162,2014,0.14738002023917626
G004162,2015,0.12515998389896169
G004162,2016,0.1161568583805788
G004162,2017,0.12667866193059305
G004162,2018,0.11600020271811089
G004162,2019,0.12971709136359788
G004162,2020,0.12515442112511543
G004162,2021,0.1253514206602243
G004162,2022,0.11878513412820368
G004162,2023,0.12457419642451328
G004162,2024,0.1242591966461027
G004162,2025,0.12718213590734073
G004163,2014,0.14674964788734643
G004163,2015,0.12351684618214877
G004163,2016,0.11633025055553788
G004163,2017,0.12552583707833806
G004163,2018,0.1167994809248395
G004163,2019,0.13033021584521542
G004163,2020,0.1256350563629487
G004163,2021,0.1280283856827423
G004163,2022,0.11847450535003683
G004163,2023,0.12366259398201127
G004163,2024,0.12575494610137553
G004163,2025,0.12933475755242274
G004164,2014,0.14558696015894096
G004164,2015,0.12207688518291061
G004164,2016,0.11751731560649266
G004164,2017,0.12391917149813639
G004164,2018,0.11811382554871327
G004164,2019,0.1312034262218331
G004164,2020,0.12736777537291036
G004164,2021,0.13140147549414655
G004164,2022,0.11877684496563322
G004164,2023,0.12366291434500506
G004164,2024,0.12772376478346611
G004164,2025,0.12978985127827994
G004165,2014,0.1453392077736796
G004165,2015,0.12005384799687613
G004165,2016,0.11644170398367241
G004165,2017,0.1227159221975204
G004165,2018,0.11622765231219429
G004165,2019,0.13274222778787942
G004165,2020,0.12927598122453365
G004165,2021,0.13117428528126612
G004165,2022,0.11572696420630596
G004165,2023,0.12252377840340821
G004165,2024,0.12720464097715675
G004165,2025,0.1287321310676854
G004166,2014,0.14543225213893102
G004166,2015,0.1183069188966726
G004166,2016,0.1164761996467211
G004166,2017,0.12179565341973166
G004166,2018,0.1161081077293461
G004166,2019,0.13344711544379462
G004166,2020,0.12858679027217929
G004166,2021,0.12837498084643442
G004166,2022,0.11584399083701337
G004166,2023,0.1233330434420791
G004166,2024,0.1252952679411527
G004166,2025,0.12638063618021328
G004167,2014,0.14497633738344112
G004167,2015,0.1212036829371587
G004167,2016,0.11727300024847681
G004167,2017,0.12399606224625534
G004167,2018,0.11686599591742781
G004167,2019,0.13492841500921943
G004167,2020,0.1281442951446751
G004167,2021,0.12321140670959482
G004167,2022,0.1198047535868942
G004167,2023,0.12360612040479414
G004167,2024,0.12454145460955936
G004167,2025,0.12495059085515627
G004168,2014,0.1434528951292171
G004168,2015,0.12449676336681947
G004168,2016,0.1205802785702708
G004168,2017,0.12749509877664678
G004168,2018,0.11575850408657638
G004168,2019,0.13989359102461715
G004168,2020,0.13062522875246496
G004168,2021,0.12361833575180978
G004168,2022,0.121501414230975
G004168,2023,0.12537970273431123
G004168,2024,0.12729033584830865
G004168,2025,0.12469100016767524
G004169,2014,0.14739616657644616
G004169,2015,0.1249003137083287
G004169,2016,0.1218317548467638
G004169,2017,0.1268444733076563
G004169,2018,0.1159949512891075
G004169,2019,0.14104372733235174
G004169,2020,0.13000102443232586
G004169,2021,0.12298695928733876
G004169,2022,0.1203649630662192
G004169,2023,0.12337245967954576
G004169,2024,0.125666071137747
G004169,2025,0.12280599058772185
G004170,2014,0.1479202906053594
G004170,2015,0.1254020389238813
G004170,2016,0.12303709911809652
G004170,2017,0.12523984020161646
G004170,2018,0.1144138521890581
G004170,2019,0.1402778274468841
G004170,2020,0.12887606514828495
G004170,2021,0.1225016557766508
G004170,2022,0.12005423607063755
G004170,2023,0.12197546009827365
G004170,2024,0.12356602696465899
G004170,2025,0.12290372818833319
G004171,2014,0.14717196592878706
G004171,2015,0.1227353659495718
G004171,2016,0.1240017729375519
G004171,2017,0.12389162411232599
G004171,2018,0.11242078945627984
G004171,2019,0.1383270243279847
G004171,2020,0.12918685804882568
G004171,2021,0.12279806494316924
G004171,2022,0.1191425021430325
G004171,2023,0.1225369454319844
G004171,2024,0.12320085862183992
G004171,2025,0.12694494504924766
G004172,2014,0.14587368819591018
G004172,2015,0.12118597958327913
G004172,2016,0.12509993750644183
G004172,2017,0.12125769633619764
G004172,2018,0.11334925018855907
G004172,2019,0.13671959699104025
G004172,2020,0.1289955367579451
G004172,2021,0.12376615443200441
G004172,2022,0.11992992175961302
G004172,2023,0.1250294043007271
G004172,2024,0.1226157485680323
G004172,2025,0.13152542240199375
G004173,2014,0.14317330204440257
G004173,2015,0.11969730313418411
G004173,2016,0.12464263474853272
G004173,2017,0.11983923685552968
G004173,2018,0.11494347323830195
G004173,2019,0.13616988139705838
G004173,2020,0.12749300598387356
G004173,2021,0.12223652310807519
G004173,2022,0.11969928070817197
G004173,2023,0.12678385514234894
G004173,2024,0.12281810773653291
G004173,2025,0.13240307906526752
G004174,2014,0.1400409082145671
G004174,2015,0.12004775371500809
G004174,2016,0.1268113756529581
G004174,2017,0.12027755047426157
G004174,2018,0.1137558214483198
G004174,2019,0.13464639649813004
G004174,2020,0.12717027939417655
G004174,2021,0.12004773574140633
G004174,2022,0.11659668672108958
G004174,2023,0.1264362437588478
G004174,2024,0.12376712109772872
G004174,2025,0.13195444452215224
G004175,2014,0.13946583180877323
G004175,2015,0.11807423820855459
G004175,2016,0.12572434645609912
G004175,2017,0.12037782371548032
G004175,2018,0.11439129756597698
G004175,2019,0.13070457762349458
G004175,2020,0.12709127752234142
G004175,2021,0.11914766610251244
G004175,2022,0.1145711698004331
G004175,2023,0.12573910111418876
G004175,2024,0.12560133961127895
G004175,2025,0.13365573483024712
G004176,2014,0.14201242012977025
G004176,2015,0.11387896868067911
G004176,2016,0.12318400666373037
G004176,2017,0.11995162540976484
G004176,2018,0.1174193587538651
G004176,2019,0.1278246503931421
G004176,2020,0.12478497348790837
G004176,2021,0.11884948659346603
G004176,2022,0.11466787370656921
G004176,2023,0.1253033213865606
G004176,2024,0.1251282026549366
G004176,2025,0.13447181433990185
G004177,2014,0.14131139106069585
G004177,2015,0.11464505727447175
G004177,2016,0.12250685227708702
G004177,2017,0.11945571526169582
G004177,2018,0.11913675065081394
G004177,2019,0.1288406951111403
G004177,2020,0.12238290047501192
G004177,2021,0.12018452975284157
G004177,2022,0.1147881430609353
G004177,2023,0.12677667422323016
G004177,2024,0.12277501196212258
G004177,2025,0.1327320330201136
G004178,2014,0.13826656416019245
G004178,2015,0.11570775776777663
G004178,2016,0.12091868995258076
G004178,2017,0.11985585156180485
G004178,2018,0.11861226181934145
G004178,2019,0.13069159218590737
G004178,2020,0.12354812106547472
G004178,2021,0.12158814114339558
G004178,2022,0.11467744935641584
G004178,2023,0.12435204537272881
G004178,2024,0.12357011646678784
G004178,2025,0.12841579690644545
G004179,2014,0.13749610496302
G004179,2015,0.11657815629652976
G004179,2016,0.12138632587739087
G004179,2017,0.1189458832070811
G004179,2018,0.11822600087710769
G004179,2019,0.13149303990053982
G004179,2020,0.12535025260746696
G004179,2021,0.12634320014795472
G004179,2022,0.11702676454553188
G004179,2023,0.12165730463964945
G004179,2024,0.12620355612968004
G004179,2025,0.12798430952265066
G004180,2014,0.14296728361872077
G004180,2015,0.11893185617907745
G004180,2016,0.12214588201362146
G004180,2017,0.11941502715880885
G004180,2018,0.11753446730527808
G004180,2019,0.1322139277018041
G004180,2020,0.12801062847377986
G004180,2021,0.13290351959739352
G004180,2022,0.12031104524842631
G004180,2023,0.12360765218298089
G004180,2024,0.12939989750639147
G004180,2025,0.13036468730050135
G004181,2014,0.14408023657582056
G004181,2015,0.12223939988588096
G004181,2016,0.12245225588519729
G004181,2017,0.12236287111671673
G004181,2018,0.11832134769200191
G004181,2019,0.13085750057995868
G004181,2020,0.12999072728352462
G004181,2021,0.1294957536064366
G004181,2022,0.11821846507412243
G004181,2023,0.12546930851674148
G004181,2024,0.13136317933368072
G004181,2025,0.13321104564528763
G004182,2014,0.1391522922124315
G004182,2015,0.126229510732358
G004182,2016,0.12436161081384857
G004182,2017,0.12378661271042207
G004182,2018,0.11923554008032795
G004182,2019,0.13031764669618134
G004182,2020,0.12835861261655707
G004182,2021,0.12571064427619558
G004182,2022,0.11648675159533099
G004182,2023,0.128613508770651
G004182,2024,0.12807211906842997
G004182,2025,0.1366452410852121
G004183,2014,0.138123113443365
G004183,2015,0.1294330142717458
G004183,2016,0.12401256398256852
G004183,2017,0.12470916640670059
G004183,2018,0.1163551479399887
G004183,2019,0.1317994594654889
G004183,2020,0.12850979427856146
G004183,2021,0.1286179973350682
G004183,2022,0.11684742420131382
G004183,2023,0.1303446556303051
G004183,2024,0.12439797209386823
G004183,2025,0.1373594105357632
G004184,2014,0.1367350541217599
G004184,2015,0.13029899396431688
G004184,2016,0.12427973105578217
G004184,2017,0.12311267890433986
G004184,2018,0.1156755138809067
G004184,2019,0.13365168666508168
G004184,2020,0.1297171457865804
G004184,2021,0.13047782558241172
G004184,2022,0.11617639115745192
G004184,2023,0.13129695671767863
G004184,2024,0.12417907621944205
G004184,2025,0.13600308088478336
G004185,2014,0.1369558338720103
G004185,2015,0.1280664595716581
G004185,2016,0.1238417692581174
G004185,2017,0.12258105166426239
G004185,2018,0.11473839354936997
G004185,2019,0.134128418820263
G004185,2020,0.1293041799176777
G004185,2021,0.13298606088949647
G004185,2022,0.11751734344620199
G004185,2023,0.1329199055248467
G004185,2024,0.12589082855188066
G004185,2025,0.1338152868610989
G004186,2014,0.1383530240946555
G004186,2015,0.12731186873733258
G004186,2016,0.1221421879890266
G004186,2017,0.1241737267703623
G004186,2018,0.1136984119294568
G004186,2019,0.1337064334820997
G004186,2020,0.12878155168600477
G004186,2021,0.13417179305801216
G004186,2022,0.12031347602439695
G004186,2023,0.1319432219749686
G004186,2024,0.12976317743305205
G004186,2025,0.1333602394687512
G004187,2014,0.1409353556258358
G004187,2015,0.12932747327919394
G004187,2016,0.12241470607340356
G004187,2017,0.1255723004989266
G004187,2018,0.11444175291551625
G004187,2019,0.13734671322489636
G004187,2020,0.12773759147356464
G004187,2021,0.13524357680088794
G004187,2022,0.12317484487131371
G004187,2023,0.1304905182827441
G004187,2024,0.13421255284314332
G004187,2025,0.13578727632986484
G004188,2014,0.13915080157756826
G004188,2015,0.13184333561383
G004188,2016,0.12184296599825453
G004188,2017,0.12757246724690066
G004188,2018,0.11367488767295703
G004188,2019,0.1377663633917393
G004188,2020,0.1270515466932213
G004188,2021,0.13677373654763367
G004188,2022,0.12194618914695557
G004188,2023,0.12940183877931485
G004188,2024,0.13465310067063788
G004188,2025,0.13835085576598888
G004189,2014,0.1331527247610799
G004189,2015,0.1310347961606809
G004189,2016,0.11928331332533022
G004189,2017,0.12681069025539926
G004189,2018,0.11285709658081766
G004189,2019,0.13477065478067501
G004189,2020,0.12743646192088834
G004189,2021,0.13766765966765204
G004189,2022,0.11837194779235126
G004189,2023,0.129952571639604
G004189,2024,0.13189393199501073
G004189,2025,0.14015439622071924
G004190,2014,0.13296144693672282
G004190,2015,0.1285031512891456
G004190,2016,0.11828924469195967
G004190,2017,0.12526794730883306
G004190,2018,0.11192944509170623
G004190,2019,0.13457984097248243
G004190,2020,0.12482530583453037
G004190,2021,0.13951704037934892
G004190,2022,0.1162804595838369
G004190,2023,0.13052384648660437
G004190,2024,0.1287113681611243
G004190,2025,0.14086113365023023
G004191,2014,0.1359205702351743
G004191,2015,0.12505478548848445
G004191,2016,0.12018530882388137
G004191,2017,0.12332719232233595
G004191,2018,0.11164119904617038
G004191,2019,0.13436249203441014
G004191,2020,0.12263674766742756
G004191,2021,0.13989951794648878
G004191,2022,0.1157040965445293
G004191,2023,0.12858266144145433
G004191,2024,0.12786992200171254
G004191,2025,0.13867106871111146
G004192,2014,0.13554719344258528
G004192,2015,0.1219262946522319
G004192,2016,0.11790405586207553
G004192,2017,0.11923827101306436
G004192,2018,0.11270121770692675
G004192,2019,0.13422628512420393
G004192,2020,0.12113413480833043
G004192,2021,0.14126766057634776
G004192,2022,0.11674762875008587
G004192,2023,0.12744795680861767
G004192,2024,0.12735881438520838
G004192,2025,0.13738513225616594
G004193,2014,0.13199829778833666
G004193,2015,0.11986452422576208
G004193,2016,0.11669826255989331
G004193,2017,0.11759872257744508
G004193,2018,0.11334693471588433
G004193,2019,0.1304796661056668
G004193,2020,0.1196163240179793
G004193,2021,0.14114418429652562
G004193,2022,0.1184686873724635
G004193,2023,0.12816112796576437
G004193,2024,0.12470494978194029
G004193,2025,0.13980133708232803
G004194,2014,0.13167145848269377
G004194,2015,0.11770584521995378
G004194,2016,0.11741894091146478
G004194,2017,0.11853391348443189
G004194,2018,0.1127497609936406
G004194,2019,0.12736574730152328
G004194,2020,0.12211626346845554
G004194,2021,0.13835126959088132
G004194,2022,0.11850959867240109
G004194,2023,0.1298079966228013
G004194,2024,0.12247021008823614
G004194,2025,0.13985803856987525
G004195,2014,0.13261752165766336
G004195,2015,0.11749556173544845
G004195,2016,0.11622890892122241
G004195,2017,0.11894553389618143
G004195,2018,0.11140836034704053
G004195,2019,0.12737648745745828
G004195,2020,0.1228857880202316
G004195,2021,0.139598991237767
G004195,2022,0.11570792475141965
G004195,2023,0.12817018254465468
G004195,2024,0.12280447100759052
G004195,2025,0.13471449071563385
G004196,2014,0.12920910259493595
G004196,2015,0.11887677304633863
G004196,2016,0.11588679561712817
G004196,2017,0.11932372842783827
G004196,2018,0.1102966804433627
G004196,2019,0.12638927443093567
G004196,2020,0.121064104521774
G004196,2021,0.13819608953649357
G004196,2022,0.11369538402359675
G004196,2023,0.12559043713396806
G004196,2024,0.12505500400886418
G004196,2025,0.131029468240258
G004197,2014,0.12543684742560685
G004197,2015,0.12069759304164421
G004197,2016,0.11501624114279328
G004197,2017,0.11892499601933669
G004197,2018,0.11075947328950875
G004197,2019,0.12614739483650703
G004197,2020,0.12153660721920168
G004197,2021,0.13408367854183925
G004197,2022,0.11374662729725449
G004197,2023,0.12287953643501993
G004197,2024,0.12721307789115519
G004197,2025,0.1291669979370588
G004198,2014,0.12660915297650593
G004198,2015,0.12306618968734516
G004198,2016,0.11498863354550627
G004198,2017,0.11621257568279014
G004198,2018,0.10990345884647862
G004198,2019,0.12594752781930968
G004198,2020,0.12210000600532628
G004198,2021,0.13317746874591743
G004198,2022,0.11505889259418932
G004198,2023,0.12014658449158275
G004198,2024,0.12809080708257042
G004198,2025,0.12826446251417903
G004199,2014,0.1297733011192215
G004199,2015,0.1261700799056992
G004199,2016,0.11646543518550338
G004199,2017,0.11504403624635644
G004199,2018,0.10886482742106837
G004199,2019,0.12797310960916217
G004199,2020,0.12195952358003978
G004199,2021,0.13685623535898753
G004199,2022,0.11894364377150703
G004199,2023,0.12225797167699247
G004199,2024,0.12722073212145127
G004199,2025,0.1300490551109971
G004200,2014,0.1301576685280876
G004200,2015,0.12618430509485348
G004200,2016,0.12022928007898323
G004200,2017,0.11528448082022277
G004200,2018,0.10946050687617799
G004200,2019,0.13270705493996499
G004200,2020,0.12353018646730984
G004200,2021,0.13793460826598164
G004200,2022,0.12035619947976926
G004200,2023,0.12538286024238413
G004200,2024,0.1256644189314115
G004200,2025,0.13095133674872253
G004201,2014,0.12763524003182322
G004201,2015,0.12472782236738397
G004201,2016,0.12167499423058098
G004201,2017,0.11407812489871495
G004201,2018,0.11181494566253686
G004201,2019,0.13590771977983024
G004201,2020,0.12557910371270448
G004201,2021,0.134838568867126
G004201,2022,0.11726921436047698
G004201,2023,0.12617413657869062
G004201,2024,0.12494094486153408
G004201,2025,0.13273008298206979
G004202,2014,0.12403273398830993
G004202,2015,0.12303243444094775
G004202,2016,0.11901337253715992
G004202,2017,0.11306022916411286
G004202,2018,0.11407903292508957
G004202,2019,0.13596354047555645
G004202,2020,0.12626748265228802
G004202,2021,0.13096040568359432
G004202,2022,0.11346105730850001
G004202,2023,0.12543305471921382
G004202,2024,0.12579143089294592
G004202,2025,0.13401979306530312
G004203,2014,0.12154767679463664
G004203,2015,0.12267789073878362
G004203,2016,0.11785573338867672
G004203,2017,0.11394803563981944
G004203,2018,0.11486642372395364
G004203,2019,0.13374301716863465
G004203,2020,0.12503835234098776
G004203,2021,0.13113570847913866
G004203,2022,0.11204837693019454
G004203,2023,0.1232301552297124
G004203,2024,0.12573593978563696
G004203,2025,0.13489001027221365
G004204,2014,0.12236957666785113
G004204,2015,0.1258263520032178
G004204,2016,0.11974090430688329
G004204,2017,0.11570533977559942
G004204,2018,0.11478240163251163
G004204,2019,0.13566083856125274
G004204,2020,0.12364586248553232
G004204,2021,0.13649621261465597
G004204,2022,0.11216901698687076
G004204,2023,0.12185035414455785
G004204,2024,0.12474963390988535
G004204,2025,0.13748845188850642
G004205,2014,0.12415039745627984
G004205,2015,0.12683946258675938
G004205,2016,0.11857749558392788
G004205,2017,0.1159830978787486
G004205,2018,0.11373350996959979
G004205,2019,0.14066477202560254
G004205,2020,0.12403677163600928
G004205,2021,0.14260561680807557
G004205,2022,0.11316784679594304
G004205,2023,0.11963638144469661
G004205,2024,0.12436133082791628
G004205,2025,0.13665726632419484
G004206,2014,0.12373377389400718
G004206,2015,0.1257862103987904
G004206,2016,0.11514739477890691
G004206,2017,0.115745581511473
G004206,2018,0.11173204188581681
G004206,2019,0.14183485535098303
G004206,2020,0.12449900636844319
G004206,2021,0.14205066764593854
G004206,2022,0.1127347648564871
G004206,2023,0.11748610268849813
G004206,2024,0.1263633250958159
G004206,2025,0.13170290331209747
G004207,2014,0.12609226673170335
G004207,2015,0.1264745442112045
G004207,2016,0.11363740111816978
G004207,2017,0.11533558835900194
G004207,2018,0.10884422283662955
G004207,2019,0.1418664852047453
G004207,2020,0.12590002555160534
G004207,2021,0.13955394185625075
G004207,2022,0.11111047467033901
G004207,2023,0.1184660419661125
G004207,2024,0.12886766111665382
G004207,2025,0.1291691363616587
G004208,2014,0.12964530409682146
G004208,2015,0.12831759308053636
G004208,2016,0.11497575763756519
G004208,2017,0.1201050609290142
G004208,2018,0.111525996096269
G004208,2019,0.14455869504041272
G004208,2020,0.12952944742829034
G004208,2021,0.14172675056631903
G004208,2022,0.11555058742970113
G004208,2023,0.12246729073706517
G004208,2024,0.1311888454073805
G004208,2025,0.13130526729633463
G004209,2014,0.13150678774661645
G004209,2015,0.13229241681085885
G004209,2016,0.1173188535122787
G004209,2017,0.12684252911522934
G004209,2018,0.11805211836753494
G004209,2019,0.1469066323522048
G004209,2020,0.130449327504267
G004209,2021,0.14440062304554235
G004209,2022,0.12204152220144668
G004209,2023,0.1255010680306612
G004209,2024,0.13485204827953923
G004209,2025,0.13449401351522042
G004210,2014,0.13301547584867646
G004210,2015,0.13598347098798005
G004210,2016,0.12087494569577702
G004210,2017,0.12762638839250653
G004210,2018,0.1210652077565928
G004210,2019,0.14442307153916803
G004210,2020,0.129513228374249
G004210,2021,0.1462139599893374
G004210,2022,0.125563217641793
G004210,2023,0.12704056992078824
G004210,2024,0.13792450065496498
G004210,2025,0.13342706992336884
G004211,2014,0.13109398687743173
G004211,2015,0.13473456860346442
G004211,2016,0.12242142260331153
G004211,2017,0.12360881758210673
G004211,2018,0.11713357333995424
G004211,2019,0.13738219745222924
G004211,2020,0.12832757694881983
G004211,2021,0.14130582514017004
G004211,2022,0.12402537656714695
G004211,2023,0.12409382577165189
G004211,2024,0.13922583628492716
G004211,2025,0.12975243831106287
G004212,2014,0.12949188744566925
G004212,2015,0.13200647381452005
G004212,2016,0.11808359871001758
G004212,2017,0.11828914173082748
G004212,2018,0.11000114939561698
G004212,2019,0.1324699471632413
G004212,2020,0.12672107499795662
G004212,2021,0.13397462957770476
